Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product
BSU29720	BSU29720	3042566	3043294	BSU29720-MONOMER
BSU05900	BSU05900	640662	641639	BSU05900-MONOMER
BSU10850	BSU10850	1164370	1165398	BSU10850-MONOMER
BSU28580	BSU28580	2920936	2923293	BSU28580-MONOMER
BSU33850	BSU33850	3471841	3472476	BSU33850-MONOMER
BSU30820	BSU30820	3150563	3152305	BSU30820-MONOMER
BSU15600	BSU15600	1633369	1633962	BSU15600-MONOMER
BSU30780	BSU30780	3146238	3147353	BSU30780-MONOMER
BSU00700	BSU00700	79092	79868	BSU00700-MONOMER
BSU24270	BSU24270	2523713	2525614	BSU24270-MONOMER
BSU38530	BSU38530	3955223	3956401	BSU38530-MONOMER
BSU16550	BSU16550	1722871	1724022	BSU16550-MONOMER
BSU20230	BSU20230	2170771	2171136	BSU20230-MONOMER
BSU00460	BSU00460	53516	54385	BSU00460-MONOMER
BSU24700	BSU24700	2557252	2557683	BSU24700-MONOMER
BSU30790	BSU30790	3147350	3148810	BSU30790-MONOMER
BSU29540	BSU29540	3021233	3022036	BSU29540-MONOMER
BSU25070	BSU25070	2589123	2590256	BSU25070-MONOMER
BSU05690	BSU05690	614885	615622	BSU05690-MONOMER
BSU22750	BSU22750	2382907	2383608	BSU22750-MONOMER
BSU10660	BSU10660	1148155	1148457	BSU10660-MONOMER
BSU00900	BSU00900	109789	110487	BSU00900-MONOMER
BSU33640	BSU33640	3455472	3456242	BSU33640-MONOMER
BSU30800	BSU30800	3148901	3149716	BSU30800-MONOMER
BSU15410	BSU15410	1611654	1612427	BSU15410-MONOMER
BSU25160	BSU25160	2596535	2597479	BSU25160-MONOMER
BSU00500	BSU00500	56352	57722	BSU00500-MONOMER
BSU22870	BSU22870	2393602	2394651	BSU22870-MONOMER
BSU38340	BSU38340	3934358	3935557	BSU38340-MONOMER
BSU00910	BSU00910	110480	110956	BSU00910-MONOMER
BSU20060	BSU20060	2162108	2165614	BSU20060-MONOMER
BSU00920	BSU00920	111047	112498	BSU00920-MONOMER
BSU24460	BSU24460	2538697	2539758	BSU24460-MONOMER
BSU29330	BSU29330	3003345	3004349	BSU29330-MONOMER
BSU05440	BSU05440	592303	593205	BSU05440-MONOMER
BSU10480	BSU10480	1121550	1122173	BSU10480-MONOMER
BSU33480	BSU33480	3438065	3438733	BSU33480-MONOMER
BSU17680	BSU17680	1902219	1903058	BSU17680-MONOMER
BSU15180	BSU15180	1586330	1587814	BSU15180-MONOMER
BSU25300	BSU25300	2610927	2611337	BSU25300-MONOMER
BSU00270	BSU00270	37720	39162	BSU00270-MONOMER
BSU15530	BSU15530	1626948	1627718	BSU15530-MONOMER
BSU38170	BSU38170	3917296	3918261	BSU38170-MONOMER
BSU15540	BSU15540	1627718	1628653	BSU15540-MONOMER
BSU19870	BSU19870	2153718	2154080	BSU19870-MONOMER
BSU06470	BSU06470	702570	703253	BSU06470-MONOMER
BSU24280	BSU24280	2525789	2526679	BSU24280-MONOMER
BSU06480	BSU06480	703237	705465	BSU06480-MONOMER
BSU29120	BSU29120	2978734	2979672	BSU29120-MONOMER
BSU05270	BSU05270	574106	574435	BSU05270-MONOMER
BSU10270	BSU10270	1100980	1102521	BSU10270-MONOMER
BSU33300	BSU33300	3416212	3417222	BSU33300-MONOMER
BSU14920	BSU14920	1564063	1564395	BSU14920-MONOMER
BSU06760	BSU06760	740288	742927	BSU06760-MONOMER
BSU00090	BSU00090	15915	17381	BSU00090-MONOMER
BSU35310	BSU35310	3631003	3631572	BSU35310-MONOMER
BSU37990	BSU37990	3899272	3899805	BSU37990-MONOMER
BSU19700	BSU19700	2140898	2141725	BSU19700-MONOMER
BSU24100	BSU24100	2504789	2506867	BSU24100-MONOMER
BSU28920	BSU28920	2955783	2956508	MONOMER8J2-27 // BSU28920-MONOMER
BSU05100	BSU05100	556763	557449	BSU05100-MONOMER
BSU10010	BSU10010	1074646	1075164	BSU10010-MONOMER
BSU33110	BSU33110	3396873	3397745	BSU33110-MONOMER
BSU14620	BSU14620	1533327	1533701	BSU14620-MONOMER
BSU37810	BSU37810	3882979	3883434	BSU37810-MONOMER
BSU19450	BSU19450	2120767	2121615	BSU19450-MONOMER
BSU11870	BSU11870	1258492	1259613	BSU11870-MONOMER
BSU23890	BSU23890	2483904	2484731	BSU23890-MONOMER
G8J2-180		4005249	4005278	MONOMER8J2-129
BSU28690	BSU28690	2934594	2935928	BSU28690-MONOMER
G8J2-160	BSU_misc_RNA_67	1233405	1233543	RNA8J2-9
BSU04870	BSU04870	534773	535831	BSU04870-MONOMER
BSU14629	BSU14629	1534120	1534239	BSU14629-MONOMER
BSU09780	BSU09780	1052162	1053253	BSU09780-MONOMER
BSU35370	BSU35370	3636046	3636270	BSU35370-MONOMER
BSU32900	BSU32900	3377019	3377408	BSU32900-MONOMER
BSU14430	BSU14430	1512373	1513995	BSU14430-MONOMER
BSU37630	BSU37630	3862357	3863247	BSU37630-MONOMER
BSU19230	BSU19230	2096350	2096976	BSU19230-MONOMER
BSU23640	BSU23640	2460664	2461581	BSU23640-MONOMER
BSU28510	BSU28510	2913661	2915148	BSU28510-MONOMER
BSU04570	BSU04570	509384	510757	BSU04570-MONOMER
BSU09560	BSU09560	1033458	1033889	BSU09560-MONOMER
BSU32700	BSU32700	3358664	3359977	BSU32700-MONOMER
BSU14190	BSU14190	1489753	1490877	BSU14190-MONOMER
BSU37430	BSU37430	3842294	3842995	BSU37430-MONOMER
BSU19050	BSU19050	2079611	2080336	BSU19050-MONOMER
BSU23430	BSU23430	2442269	2442694	BSU23430-MONOMER
BSU28310	BSU28310	2895248	2896972	BSU28310-MONOMER
BSU04359	BSU04359	490777	491043	BSU04359-MONOMER
BSU09390	BSU09390	1013958	1015616	BSU09390-MONOMER
BSU32510	BSU32510	3339945	3340937	BSU32510-MONOMER
BSU13940	BSU13940	1462813	1463493	BSU13940-MONOMER
BSU37250	BSU37250	3823558	3824229	BSU37250-MONOMER
BSU18850	BSU18850	2056278	2056616	BSU18850-MONOMER
BSU23160	BSU23160	2421438	2422172	BSU23160-MONOMER
BSU28150	BSU28150	2875951	2876895	BSU28150-MONOMER
BSU09210	BSU09210	995624	996532	BSU09210-MONOMER
BSU13770	BSU13770	1442872	1443618	BSU13770-MONOMER
BSU37050	BSU37050	3800418	3802166	BSU37050-MONOMER
BSU18669	BSU18669	2037063	2037368	BSU18669-MONOMER
BSU22930	BSU22930	2399152	2400069	BSU22930-MONOMER
BSU03990	BSU03990	451618	452739	BSU03990-MONOMER
BSU27990	BSU27990	2857776	2858582	BSU27990-MONOMER
BSU08990	BSU08990	976569	977033	BSU08990-MONOMER
BSU13620	BSU13620	1429584	1430120	BSU13620-MONOMER
BSU31920	BSU31920	3276955	3278223	BSU31920-MONOMER
BSU36850	BSU36850	3785945	3786457	BSU36850-MONOMER
BSU01640	BSU01640	183414	185003	BSU01640-MONOMER
BSU18460	BSU18460	2014779	2015681	BSU18460-MONOMER
BSU24020	BSU24020	2495898	2496734	BSU24020-MONOMER
BSU22720	BSU22720	2380347	2381117	BSU22720-MONOMER
BSU03230	BSU03230	348724	349959	BSU03230-MONOMER
BSU03720	BSU03720	422982	424103	BSU03720-MONOMER
BSU27000	BSU27000	2755382	2755804	BSU27000-MONOMER
BSU27770	BSU27770	2838847	2839872	BSU27770-MONOMER
BSU08790	BSU08790	955895	957667	BSU08790-MONOMER
BSU13420	BSU13420	1407329	1409731	BSU13420-MONOMER
BSU36650	BSU36650	3768420	3768794	BSU36650-MONOMER
BSU18300	BSU18300	1960198	1964037	BSU18300-MONOMER
BSU03550	BSU03550	405069	406007	BSU03550-MONOMER
G8J2-181		3036340	3036525	RNA8J2-17
BSU22550	BSU22550	2363913	2364587	BSU22550-MONOMER
BSU27580	BSU27580	2818494	2820050	BSU27580-MONOMER
BSU08580	BSU08580	929406	929738	BSU08580-MONOMER
BSU13180	BSU13180	1383320	1385608	BSU13180-MONOMER
BSU36460	BSU36460	3750768	3752174	BSU36460-MONOMER
BSU18120	BSU18120	1938925	1940322	BSU18120-MONOMER
BSU03370	BSU03370	367305	367985	BSU03370-MONOMER
BSU28475	BSU28475	2909520	2910011	BSU28475-MONOMER
BSU22320	BSU22320	2341444	2344188	BSU22320-MONOMER
BSU27330	BSU27330	2792218	2792853	BSU27330-MONOMER
BSU32320	BSU32320	3319676	3320308	BSU32320-MONOMER
BSU08350	BSU08350	910019	910651	BSU08350-MONOMER
BSU12970	BSU12970	1365888	1366847	BSU12970-MONOMER
BSU36250	BSU36250	3731822	3732535	BSU36250-MONOMER
BSU17920	BSU17920	1922841	1923014	BSU17920-MONOMER
BSU03180	BSU03180	342538	343494	BSU03180-MONOMER
BSU40880	BSU40880	4197780	4198538	BSU40880-MONOMER
BSU22100	BSU22100	2323009	2323599	BSU22100-MONOMER
BSU27080	BSU27080	2763025	2765832	BSU27080-MONOMER
BSU32100	BSU32100	3300034	3301254	BSU32100-MONOMER
BSU08130	BSU08130	886223	886681	BSU08130-MONOMER
BSU12800	BSU12800	1347013	1347276	BSU12800-MONOMER
BSU36010	BSU36010	3709628	3711340	BSU36010-MONOMER
BSU17670	BSU17670	1901117	1901377	BSU17670-MONOMER
BSU03010	BSU03010	324038	325189	BSU03010-MONOMER
BSU40690	BSU40690	4181982	4182461	BSU40690-MONOMER
BSU21900	BSU21900	2304553	2305035	BSU21900-MONOMER
BSU26860	BSU26860	2744163	2745479	BSU26860-MONOMER
BSU31840	BSU31840	3265406	3266137	BSU31840-MONOMER
BSU07920	BSU07920	865205	866260	BSU07920-MONOMER
BSU12620	BSU12620	1330892	1331248	BSU12620-MONOMER
BSU35790	BSU35790	3687597	3688547	BSU35790-MONOMER
BSU17420	BSU17420	1874203	1875171	BSU17420-MONOMER
BSU02790	BSU02790	300830	302248	BSU02790-MONOMER
BSU40390	BSU40390	4150496	4151863	BSU40390-MONOMER
BSU21650	BSU21650	2283858	2284568	BSU21650-MONOMER
BSU26630	BSU26630	2721778	2722644	BSU26630-MONOMER
BSU31540	BSU31540	3239930	3241009	BSU31540-MONOMER
BSU07620	BSU07620	835740	836534	BSU07620-MONOMER
BSU12460	BSU12460	1317535	1318488	BSU12460-MONOMER
BSU35570	BSU35570	3652588	3654054	BSU35570-MONOMER
BSU17220	BSU17220	1850890	1858521	BSU17220-MONOMER
BSU02600	BSU02600	282469	282897	BSU02600-MONOMER
BSU40170	BSU40170	4126481	4127440	BSU40170-MONOMER
BSU21490	BSU21490	2269988	2270305	BSU21490-MONOMER
BSU26410	BSU26410	2702688	2703104	BSU26410-MONOMER
BSU31322	BSU31322	3218854	3219840	BSU31322-MONOMER
BSU07390	BSU07390	812140	812562	BSU07390-MONOMER
BSU12290	BSU12290	1299074	1300252	BSU12290-MONOMER
BSU35300	BSU35300	3628310	3630835	BSU35300-MONOMER
BSU17060	BSU17060	1780618	1781073	BSU17060-MONOMER
BSU02440	BSU02440	265476	266708	BSU02440-MONOMER
BSU40000	BSU40000	4108058	4109128	BSU40000-MONOMER
BSU21329	BSU21329	2247367	2247543	BSU21329-MONOMER
BSU26240	BSU26240	2692645	2692851	BSU26240-MONOMER
BSU_rRNA_4	BSU_rRNA_4	30279	31832	BSU_rRNA_4-rRNA
BSU31120	BSU31120	3190834	3191682	BSU31120-MONOMER
BSU_rRNA_17	BSU_rRNA_17	948418	951345	BSU_rRNA_17-rRNA
BSU07200	BSU07200	787992	788636	BSU07200-MONOMER
BSU_rRNA_29	BSU_rRNA_29	168218	171141	BSU_rRNA_29-rRNA
BSU12000	BSU12000	1270631	1272577	MONOMER8J2-51 // BSU12000-MONOMER
BSU_rRNA_14	BSU_rRNA_14	162610	165535	BSU_rRNA_14-rRNA
BSU35100	BSU35100	3606762	3607121	BSU35100-MONOMER
BSU_rRNA_26	BSU_rRNA_26	35237	35355	BSU_rRNA_26-rRNA
BSU16825	BSU16825	1755649	1756857	BSU16825-MONOMER
BSU_rRNA_11	BSU_rRNA_11	101093	101211	BSU_rRNA_11-rRNA
BSU02240	BSU02240	245190	246131	BSU02240-MONOMER
BSU_rRNA_23	BSU_rRNA_23	160893	162445	BSU_rRNA_23-rRNA
BSU39770	BSU39770	4084799	4085554	BSU39770-MONOMER
BSU_rRNA_8	BSU_rRNA_8	95237	95354	BSU_rRNA_8-rRNA
BSU21170	BSU21170	2237806	2238201	BSU21170-MONOMER
BSU_rRNA_20	BSU_rRNA_20	3173991	3176918	BSU_rRNA_20-rRNA
BSU26089	BSU26089	2680989	2681180	BSU26089-MONOMER
BSU_rRNA_5	BSU_rRNA_5	32177	35103	BSU_rRNA_5-rRNA
BSU30910	BSU30910	3160761	3161894	BSU30910-MONOMER
BSU_rRNA_18	BSU_rRNA_18	951457	951572	BSU_rRNA_18-rRNA
BSU06990	BSU06990	763875	764765	BSU06990-MONOMER
BSU_rRNA_3	BSU_rRNA_3	14692	14810	BSU_rRNA_3-rRNA
BSU11770	BSU11770	1251273	1251590	BSU11770-MONOMER
BSU_rRNA_15	BSU_rRNA_15	165591	165707	BSU_rRNA_15-rRNA
BSU34880	BSU34880	3584317	3585054	BSU34880-MONOMER
BSU_rRNA_27	BSU_rRNA_27	173214	176141	BSU_rRNA_27-rRNA
BSU16600	BSU16600	1732281	1733396	BSU16600-MONOMER
BSU_rRNA_12	BSU_rRNA_12	637155	640082	BSU_rRNA_12-rRNA
BSU02000	BSU02000	221258	221929	BSU02000-MONOMER
BSU_rRNA_24	BSU_rRNA_24	171197	171314	BSU_rRNA_24-rRNA
BSU39600	BSU39600	4066607	4067005	BSU39600-MONOMER
BSU_rRNA_1	BSU_rRNA_1	9810	11364	BSU_rRNA_1-rRNA
BSU21000	BSU21000	2219784	2219960	BSU21000-MONOMER
BSU_rRNA_9	BSU_rRNA_9	96392	97945	BSU_rRNA_9-rRNA
BSU25880	BSU25880	2663551	2663913	BSU25880-MONOMER
BSU_rRNA_21	BSU_rRNA_21	3173818	3173935	BSU_rRNA_21-rRNA
BSU30660	BSU30660	3136938	3137375	BSU30660-MONOMER
BSU_rRNA_6	BSU_rRNA_6	90536	92089	BSU_rRNA_6-rRNA
BSU06770	BSU06770	742939	744738	BSU06770-MONOMER
BSU_rRNA_19	BSU_rRNA_19	3177086	3178640	BSU_rRNA_19-rRNA
BSU11610	BSU11610	1237660	1238460	BSU11610-MONOMER
BSU_rRNA_30	BSU_rRNA_30	635433	636987	BSU_rRNA_30-rRNA
BSU34650	BSU34650	3559632	3559952	BSU34650-MONOMER
BSU_rRNA_16	BSU_rRNA_16	166500	168053	BSU_rRNA_16-rRNA
BSU16400	BSU16400	1709747	1710847	BSU16400-MONOMER
BSU_rRNA_28	BSU_rRNA_28	176197	176315	BSU_rRNA_28-rRNA
BSU01800	BSU01800	202547	203458	BSU01800-MONOMER
BSU_rRNA_13	BSU_rRNA_13	640138	640254	BSU_rRNA_13-rRNA
BSU39370	BSU39370	4045245	4046510	BSU39370-MONOMER
BSU_rRNA_25	BSU_rRNA_25	171498	173049	BSU_rRNA_25-rRNA
BSU20870	BSU20870	2210331	2210747	BSU20870-MONOMER
BSU_rRNA_10	BSU_rRNA_10	98110	101037	BSU_rRNA_10-rRNA
BSU25680	BSU25680	2646594	2647112	BSU25680-MONOMER
BSU_rRNA_22	BSU_rRNA_22	946696	948250	BSU_rRNA_22-rRNA
BSU30400	BSU30400	3113187	3113882	MONOMER8J2-19 // BSU30400-MONOMER
BSU_rRNA_7	BSU_rRNA_7	92254	95181	BSU_rRNA_7-rRNA
BSU06570	BSU06570	715433	716428	BSU06570-MONOMER
BSU_rRNA_2	BSU_rRNA_2	11709	14636	BSU_rRNA_2-rRNA
BSU11440	BSU11440	1221594	1222529	BSU11440-MONOMER
BSU34430	BSU34430	3533419	3534102	BSU34430-MONOMER
BSU16230	BSU16230	1695254	1695880	BSU16230-MONOMER
BSU01570	BSU01570	159779	160543	BSU01570-MONOMER
BSU39100	BSU39100	4014682	4015968	BSU39100-MONOMER
BSU20690	BSU20690	2200790	2201128	BSU20690-MONOMER
BSU25460	BSU25460	2624785	2625912	BSU25460-MONOMER
BSU30110	BSU30110	3080631	3081134	BSU30110-MONOMER
BSU06310	BSU06310	685155	686564	BSU06310-MONOMER
BSU11220	BSU11220	1198099	1199256	BSU11220-MONOMER
BSU34240	BSU34240	3516233	3516883	BSU34240-MONOMER
BSU16000	BSU16000	1673892	1674137	BSU16000-MONOMER
BSU01360	BSU01360	144527	145822	BSU01360-MONOMER
BSU38880	BSU38880	3991718	3992593	BSU38880-MONOMER
BSU20530	BSU20530	2194053	2194400	BSU20530-MONOMER
BSU25140	BSU25140	2594184	2595500	BSU25140-MONOMER
BSU29900	BSU29900	3059547	3060188	BSU29900-MONOMER
BSU06070	BSU06070	656528	657697	BSU06070-MONOMER
BSU27170	BSU27170	2777070	2777654	BSU27170-MONOMER
BSU11000	BSU11000	1178218	1178667	BSU11000-MONOMER
BSU14240	BSU14240	1493787	1494362	BSU14240-MONOMER
BSU34020	BSU34020	3491655	3492689	BSU34020-MONOMER
BSU04770	BSU04770	525206	525649	BSU04770-MONOMER
BSU15780	BSU15780	1653103	1653999	BSU15780-MONOMER
BSU39430	BSU39430	4052379	4053320	BSU39430-MONOMER
BSU00840	BSU00840	101927	102484	BSU00840-MONOMER
BSU35030	BSU35030	3597289	3598020	BSU35030-MONOMER
BSU38680	BSU38680	3969796	3970002	BSU38680-MONOMER
BSU30460	BSU30460	3118847	3119239	BSU30460-MONOMER
BSU20370	BSU20370	2182408	2183922	BSU20370-MONOMER
BSU19540	BSU19540	2127345	2127683	BSU19540-MONOMER
BSU24890	BSU24890	2573760	2574323	BSU24890-MONOMER
BSU04820	BSU04820	531130	531513	BSU04820-MONOMER
BSU29690	BSU29690	3040092	3040724	BSU29690-MONOMER
BSU39990	BSU39990	4107352	4107927	BSU39990-MONOMER
BSU05860	BSU05860	630912	631811	BSU05860-MONOMER
BSU36300	BSU36300	3739206	3739982	BSU36300-MONOMER
BSU10820	BSU10820	1160776	1162143	BSU10820-MONOMER
BSU32560	BSU32560	3346298	3347026	BSU32560-MONOMER
BSU33810	BSU33810	3468253	3469164	BSU33810-MONOMER
BSU25100	BSU25100	2591428	2591865	BSU25100-MONOMER
BSU15570	BSU15570	1630382	1631083	BSU15570-MONOMER
BSU08340	BSU08340	909198	909746	BSU08340-MONOMER
BSU00670	BSU00670	74929	76347	BSU00670-MONOMER
BSU02370	BSU02370	257791	258498	BSU02370-MONOMER
BSU38500	BSU38500	3952275	3953786	BSU38500-MONOMER
BSU38450	BSU38450	3946394	3946909	BSU38450-MONOMER
BSU20200	BSU20200	2170030	2170242	BSU20200-MONOMER
BSU34170	BSU34170	3508659	3509651	BSU34170-MONOMER
BSU24670	BSU24670	2556137	2556511	BSU24670-MONOMER
BSU29470	BSU29470	3015111	3016298	BSU29470-MONOMER
BSU05660	BSU05660	612191	612820	BSU05660-MONOMER
BSU10630	BSU10630	1139807	1143505	BSU10630-MONOMER
BSU33610	BSU33610	3451863	3454202	BSU33610-MONOMER
BSU15350	BSU15350	1607556	1608836	BSU15350-MONOMER
BSU00450	BSU00450	53183	53368	BSU00450-MONOMER
BSU38310	BSU38310	3932198	3933103	BSU38310-MONOMER
BSU20030	BSU20030	2159742	2159984	BSU20030-MONOMER
BSU24420	BSU24420	2536181	2536696	BSU24420-MONOMER
BSU29300	BSU29300	3000985	3001677	BSU29300-MONOMER
BSU05410	BSU05410	587744	588967	MONOMER8J2-36 // BSU05410-MONOMER
BSU10430	BSU10430	1117734	1118633	BSU10430-MONOMER
BSU33450	BSU33450	3434327	3436651	BSU33450-MONOMER
BSU15150	BSU15150	1581597	1581950	BSU15150-MONOMER
BSU00230	BSU00230	29772	30035	BSU00230-MONOMER
BSU38140	BSU38140	3914315	3914689	BSU38140-MONOMER
BSU19840	BSU19840	2152927	2153169	BSU19840-MONOMER
BSU24240	BSU24240	2520557	2522287	BSU24240-MONOMER
BSU29090	BSU29090	2973182	2975824	BSU29090-MONOMER
BSU05240	BSU05240	571389	572780	BSU05240-MONOMER
BSU10220	BSU10220	1096560	1097849	BSU10220-MONOMER
BSU33270	BSU33270	3413350	3414039	BSU33270-MONOMER
BSU14890	BSU14890	1560466	1561536	BSU14890-MONOMER
BSU37960	BSU37960	3896290	3897660	BSU37960-MONOMER
BSU19630	BSU19630	2135470	2136171	BSU19630-MONOMER
BSU24070	BSU24070	2501549	2502640	BSU24070-MONOMER
BSU28840	BSU28840	2951898	2952167	BSU28840-MONOMER
BSU05080	BSU05080	553711	554475	BSU05080-MONOMER
BSU09965	BSU09965	1072042	1072560	BSU09965-MONOMER
BSU33080	BSU33080	3394422	3395057	MONOMER8J2-35 // BSU33080-MONOMER
BSU14590	BSU14590	1529445	1530422	BSU14590-MONOMER
BSU37780	BSU37780	3878966	3880513	BSU37780-MONOMER
BSU19410	BSU19410	2115425	2116669	BSU19410-MONOMER
BSU23830	BSU23830	2476969	2477730	BSU23830-MONOMER
BSU28660	BSU28660	2931692	2931907	BSU28660-MONOMER
BSU04810	BSU04810	530624	531133	BSU04810-MONOMER
BSU09740	BSU09740	1049801	1049926	BSU09740-MONOMER
BSU32870	BSU32870	3374492	3374959	BSU32870-MONOMER
BSU14390	BSU14390	1508330	1509241	BSU14390-MONOMER
BSU37580	BSU37580	3858417	3858887	BSU37580-MONOMER
BSU19200	BSU19200	2091705	2092304	MONOMER8J2-33 // BSU19200-MONOMER
BSU23590	BSU23590	2456990	2457340	BSU23590-MONOMER
BSU28470	BSU28470	2909520	2910746	BSU28470-MONOMER
BSU04540	BSU04540	506866	507738	BSU04540-MONOMER
BSU09530	BSU09530	1030265	1031260	BSU09530-MONOMER
BSU32670	BSU32670	3355593	3356990	BSU32670-MONOMER
BSU14150	BSU14150	1487038	1487514	BSU14150-MONOMER
BSU37400	BSU37400	3838552	3839862	BSU37400-MONOMER
BSU19020	BSU19020	2074343	2075779	BSU19020-MONOMER
BSU23402	BSU23402	2440423	2440773	BSU23402-MONOMER
BSU28280	BSU28280	2892138	2893694	BSU28280-MONOMER
BSU04320	BSU04320	486432	488255	BSU04320-MONOMER
BSU09360	BSU09360	1011427	1011750	BSU09360-MONOMER
BSU32480	BSU32480	3336263	3338500	BSU32480-MONOMER
BSU13910	BSU13910	1459650	1461362	BSU13910-MONOMER
BSU37220	BSU37220	3819220	3819744	BSU37220-MONOMER
BSU18830	BSU18830	2051329	2053929	BSU18830-MONOMER
BSU23130	BSU23130	2417984	2419159	BSU23130-MONOMER
BSU04160	BSU04160	467130	469214	BSU04160-MONOMER
BSU28120	BSU28120	2872880	2874172	BSU28120-MONOMER
BSU09150	BSU09150	989022	989591	BSU09150-MONOMER
BSU13740	BSU13740	1440542	1441273	BSU13740-MONOMER
BSU37020	BSU37020	3798281	3798667	BSU37020-MONOMER
BSU18630	BSU18630	2032927	2033625	BSU18630-MONOMER
BSU22890	BSU22890	2396045	2396719	BSU22890-MONOMER
BSU03970	BSU03970	449198	449551	BSU03970-MONOMER
BSU27950	BSU27950	2855177	2855515	BSU27950-MONOMER
BSU08940	BSU08940	970667	971383	BSU08940-MONOMER
BSU13580	BSU13580	1425641	1426837	BSU13580-MONOMER
BSU36820	BSU36820	3782938	3783801	BSU36820-MONOMER
BSU18430	BSU18430	2007526	2008515	BSU18430-MONOMER
BSU22690	BSU22690	2377632	2378015	BSU22690-MONOMER
BSU03680	BSU03680	417993	419747	BSU03680-MONOMER
BSU27740	BSU27740	2836165	2836770	BSU27740-MONOMER
BSU08740	BSU08740	944959	945312	BSU08740-MONOMER
BSU13370	BSU13370	1400767	1401579	BSU13370-MONOMER
BSU36610	BSU36610	3765051	3765434	BSU36610-MONOMER
BSU18260	BSU18260	1956218	1957360	BSU18260-MONOMER
BSU03510	BSU03510	398532	402359	BSU03510-MONOMER
G8J2-174	BSU_misc_RNA_66	559532	559610	RNA8J2-14
BSU22520	BSU22520	2361544	2362338	BSU22520-MONOMER
BSU27520	BSU27520	2811717	2812133	BSU27520-MONOMER
BSU08520	BSU08520	925633	926427	BSU08520-MONOMER
BSU13140	BSU13140	1380978	1381403	BSU13140-MONOMER
BSU36430	BSU36430	3748717	3748827	BSU36430-MONOMER
BSU18080	BSU18080	1932671	1933078	BSU18080-MONOMER
BSU03340	BSU03340	364259	365173	BSU03340-MONOMER
BSU11800	BSU11800	1252858	1253073	BSU11800-MONOMER
BSU22260	BSU22260	2338582	2338770	BSU22260-MONOMER
BSU27280	BSU27280	2787846	2788487	BSU27280-MONOMER
BSU32270	BSU32270	3316330	3317349	BSU32270-MONOMER
BSU08310	BSU08310	905816	906751	BSU08310-MONOMER
BSU12940	BSU12940	1362174	1363136	BSU12940-MONOMER
BSU36190	BSU36190	3725600	3727408	BSU36190-MONOMER
BSU17860	BSU17860	1918406	1918723	BSU17860-MONOMER
BSU03150	BSU03150	340025	340585	BSU03150-MONOMER
BSU40850	BSU40850	4195778	4196332	BSU40850-MONOMER
BSU22070	BSU22070	2319440	2320024	BSU22070-MONOMER
BSU27050	BSU27050	2761081	2761890	BSU27050-MONOMER
BSU32040	BSU32040	3294942	3296270	BSU32040-MONOMER
BSU08100	BSU08100	883758	885575	BSU08100-MONOMER
BSU12760	BSU12760	1345305	1345634	BSU12760-MONOMER
BSU35960	BSU35960	3706145	3707062	BSU35960-MONOMER
BSU17630	BSU17630	1896424	1897839	BSU17630-MONOMER
BSU02970	BSU02970	320421	320723	BSU02970-MONOMER
BSU40660	BSU40660	4179163	4180377	BSU40660-MONOMER
BSU21870	BSU21870	2300762	2302438	BSU21870-MONOMER
BSU26820	BSU26820	2739486	2740193	BSU26820-MONOMER
BSU31790	BSU31790	3262330	3262551	BSU31790-MONOMER
BSU07880	BSU07880	862004	862474	BSU07880-MONOMER
BSU31740	BSU31740	3258037	3259266	BSU31740-MONOMER
BSU07840	BSU07840	855114	859502	BSU07840-MONOMER
BSU12590	BSU12590	1327195	1328682	BSU12590-MONOMER
BSU35760	BSU35760	3682173	3683318	BSU35760-MONOMER
BSU17390	BSU17390	1871089	1872078	BSU17390-MONOMER
BSU02760	BSU02760	297170	298330	BSU02760-MONOMER
BSU40360	BSU40360	4147567	4148769	BSU40360-MONOMER
BSU21620	BSU21620	2280881	2281363	BSU21620-MONOMER
BSU26600	BSU26600	2718344	2718802	BSU26600-MONOMER
BSU31490	BSU31490	3233911	3235785	BSU31490-MONOMER
BSU07580	BSU07580	830945	832573	MONOMER8J2-22 // BSU07580-MONOMER
BSU12430	BSU12430	1315869	1317005	BSU12430-MONOMER
BSU35500	BSU35500	3645379	3646536	MONOMER8J2-30 // BSU35500-MONOMER
BSU17190	BSU17190	1807921	1821537	BSU17190-MONOMER
BSU02570	BSU02570	280086	281009	BSU02570-MONOMER
BSU40120	BSU40120	4122619	4122849	BSU40120-MONOMER
BSU21450	BSU21450	2265668	2266936	BSU21450-MONOMER
BSU26360	BSU26360	2699510	2699677	BSU26360-MONOMER
BSU31300	BSU31300	3216163	3217452	BSU31300-MONOMER
BSU07350	BSU07350	807091	808548	BSU07350-MONOMER
BSU12250	BSU12250	1295748	1296500	BSU12250-MONOMER
BSU35270	BSU35270	3625741	3626079	BSU35270-MONOMER
BSU17030	BSU17030	1775067	1775612	BSU17030-MONOMER
BSU02410	BSU02410	261656	262603	BSU02410-MONOMER
BSU39960	BSU39960	4104444	4104899	BSU39960-MONOMER
BSU21300	BSU21300	2245147	2246148	BSU21300-MONOMER
BSU26210	BSU26210	2690381	2690845	BSU26210-MONOMER
BSU31060	BSU31060	3185092	3186564	BSU31060-MONOMER
BSU07130	BSU07130	782958	784298	BSU07130-MONOMER
BSU11960	BSU11960	1267574	1268101	BSU11960-MONOMER
BSU35010	BSU35010	3595356	3596546	BSU35010-MONOMER
