TU_id	replicon	genes	start	stop	tss	strand	rho_dependent	rnapol
TU8J2-1293_from_BSU25200-MONOMER	NC_000964.3	BSU38020	3900963	3901778		+	True	BSU25200-MONOMER
TU8J2-844_from_BSU25200-MONOMER	NC_000964.3	BSU14870	1558034	1558954		-	True	BSU25200-MONOMER
TU8J2-883_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU13010,BSU13020	1369876	1371875		-	True	BSU25200-MONOMER
TU8J2-161_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU21440,BSU21450,BSU21460,BSU21470,BSU21480	2265225	2269691		-	True	BSU25200-MONOMER
TU8J2-200_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU41030,BSU41040	4213200	4214608		-	True	BSU25200-MONOMER
TU8J2-1009_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU07900,BSU07890,BSU07880	862004	863663		+	True	BSU25200-MONOMER
TU8J2-1048_from_BSU25200-MONOMER	NC_000964.3	BSU06250	679390	679761		+	True	BSU25200-MONOMER
TU8J2-498_from_BSU25200-MONOMER	NC_000964.3	BSU31300	3216163	3217452		-	True	BSU25200-MONOMER
TU8J2-536_from_BSU25200-MONOMER	NC_000964.3	BSU29980	3067420	3068811		-	True	BSU25200-MONOMER
TU8J2-124_from_BSU25200-MONOMER	NC_000964.3	BSU26050	2678240	2678419		+	True	BSU25200-MONOMER
TU8J2-1279_from_BSU25200-MONOMER	NC_000964.3	BSU13300	1396013	1397368		+	True	BSU25200-MONOMER
TU8J2-83_from_BSU25200-MONOMER	NC_000964.3	BSU14480	1517865	1518143		+	True	BSU25200-MONOMER
TU8J2-869_from_BSU25200-MONOMER	NC_000964.3	BSU13710	1438092	1439135		+	True	BSU25200-MONOMER
TU8J2-157_from_BSU25200-MONOMER	NC_000964.3	BSU11130	1189646	1190005		+	True	BSU25200-MONOMER
TU8J2-186_from_BSU25200-MONOMER	NC_000964.3	BSU13580	1425641	1426837		+	True	BSU25200-MONOMER
TU8J2-483_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU31670,BSU31680	3252405	3253448		-	True	BSU25200-MONOMER
TU8J2-1033_from_BSU25200-MONOMER	NC_000964.3	BSU07330	804657	805364		-	True	BSU25200-MONOMER
TU8J2-122_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU27500,BSU27510,BSU27520	2809413	2812133		-	True	BSU25200-MONOMER
TU8J2-521_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU30530,BSU30540	3124250	3127675		-	True	BSU25200-MONOMER
TU8J2-816_from_BSU25200-MONOMER	NC_000964.3	BSU16950	1765859	1767034		+	True	BSU25200-MONOMER
TU8J2-1264_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU_tRNA_20,BSU_tRNA_19,BSU_tRNA_18,BSU_tRNA_17,BSU_tRNA_16,BSU_tRNA_15,BSU_tRNA_14,BSU_tRNA_13,BSU_tRNA_12,BSU_rRNA_8,BSU_rRNA_7,BSU_rRNA_6	90536	96221		+	True	BSU25200-MONOMER
TU8J2-1555_from_BSU25200-MONOMER	NC_000964.3	BSU34530	3544642	3545604		+	True	BSU25200-MONOMER
TU8J2-854_from_BSU25200-MONOMER	NC_000964.3	BSU14250	1494403	1495368		-	True	BSU25200-MONOMER
TU8J2-469_from_BSU25200-MONOMER	NC_000964.3	BSU32410	3327247	3328587		-	True	BSU25200-MONOMER
TU8J2-171_from_BSU25200-MONOMER	NC_000964.3	BSU04520	505152	506297		+	True	BSU25200-MONOMER
TU8J2-1205_from_BSU25200-MONOMER	NC_000964.3	BSU00240	35531	35725		+	True	BSU25200-MONOMER
TU8J2-1019_from_BSU25200-MONOMER	NC_000964.3	BSU07570	829382	830818		+	True	BSU25200-MONOMER
TU8J2-801_from_BSU25200-MONOMER	NC_000964.3	BSU17850	1917639	1918256		-	True	BSU25200-MONOMER
TU8J2-507_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU30940,BSU30950,BSU30960,BSU30970,BSU30980	3163735	3171646		-	True	BSU25200-MONOMER
TU8J2-1540_from_BSU25200-MONOMER	NC_000964.3	BSU32849	3372569	3372715		+	True	BSU25200-MONOMER
TU8J2-125_from_BSU25200-MONOMER	NC_000964.3	BSU17820	1915221	1915979		+	True	BSU25200-MONOMER
TU8J2-454_from_BSU25200-MONOMER	NC_000964.3	BSU33200	3405664	3406542		-	True	BSU25200-MONOMER
TU8J2-84_from_BSU25200-MONOMER	NC_000964.3	BSU16950	1765859	1767034		+	True	BSU25200-MONOMER
TU8J2-1191_from_BSU25200-MONOMER	NC_000964.3	BSU_tRNA_11	70267	70338		+	True	BSU25200-MONOMER
TU8J2-158_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU25240,BSU25250	2604121	2605597		-	True	BSU25200-MONOMER
TU8J2-787_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU18239,BSU18210,BSU18220,BSU18230,BSU18240,BSU18250,BSU18260	1949682	1957360		-	True	BSU25200-MONOMER
TU8J2-1004_from_BSU25200-MONOMER	NC_000964.3	BSU07980	869559	870350		+	True	BSU25200-MONOMER
TU8J2-1526_from_BSU25200-MONOMER	NC_000964.3	BSU31590	3246152	3246367		-	True	BSU25200-MONOMER
TU8J2-493_from_BSU25200-MONOMER	NC_000964.3	BSU31390	3225178	3225570		-	True	BSU25200-MONOMER
TU8J2-44_from_BSU25200-MONOMER	NC_000964.3	BSU30630	3134983	3135459		-	True	BSU25200-MONOMER
TU8J2-1234_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU04740,BSU04730,BSU04720,BSU04710	522088	524249		+	True	BSU25200-MONOMER
TU8J2-1177_from_BSU25200-MONOMER	NC_000964.3	BSU01640	183414	185003		-	True	BSU25200-MONOMER
TU8J2-825_from_BSU25200-MONOMER	NC_000964.3	BSU16110	1682580	1683473		+	True	BSU25200-MONOMER
TU8J2-772_from_BSU25200-MONOMER	NC_000964.3	BSU18980	2070244	2071086		-	True	BSU25200-MONOMER
TU8J2-1565_from_BSU25200-MONOMER	NC_000964.3	BSU36350	3742384	3743220		+	True	BSU25200-MONOMER
TU8J2-1511_from_BSU25200-MONOMER	NC_000964.3	BSU29860	3055247	3056320		-	True	BSU25200-MONOMER
TU8J2-479_from_BSU25200-MONOMER	NC_000964.3	BSU31730	3257693	3258061		+	True	BSU25200-MONOMER
TU8J2-425_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU35490,BSU35500	3644607	3646536		-	True	BSU25200-MONOMER
TU8J2-1215_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU00060,BSU00050,BSU00040,BSU00030	3206	6783		+	True	BSU25200-MONOMER
TU8J2-758_from_BSU25200-MONOMER	NC_000964.3	BSU19850	2153171	2153356		-	True	BSU25200-MONOMER
TU8J2-811_from_BSU25200-MONOMER	NC_000964.3	BSU17410	1872812	1873579		-	True	BSU25200-MONOMER
TU8J2-1498_from_BSU25200-MONOMER	NC_000964.3	BSU26890	2747984	2748817		-	True	BSU25200-MONOMER
TU8J2-1550_from_BSU25200-MONOMER	NC_000964.3	BSU33850	3471841	3472476		-	True	BSU25200-MONOMER
TU8J2-341_from_BSU25200-MONOMER	NC_000964.3	BSU37640	3863415	3864260		-	True	BSU25200-MONOMER
TU8J2-464_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU32650,BSU32640	3354066	3354487		+	True	BSU25200-MONOMER
TU8J2-410_from_BSU25200-MONOMER	NC_000964.3	BSU35970	3707144	3707680		+	True	BSU25200-MONOMER
TU8J2-1200_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU00420,BSU00410	50087	51518		+	True	BSU25200-MONOMER
TU8J2-743_from_BSU25200-MONOMER	NC_000964.3	BSU21940	2308157	2308339		-	True	BSU25200-MONOMER
TU8J2-798_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU17910,BSU17900	1922017	1922767		+	True	BSU25200-MONOMER
TU8J2-1483_from_BSU25200-MONOMER	NC_000964.3	BSU25090	2590804	2591385		+	True	BSU25200-MONOMER
TU8J2-1536_from_BSU25200-MONOMER	NC_000964.3	BSU32320	3319676	3320308		+	True	BSU25200-MONOMER
TU8J2-326_from_BSU25200-MONOMER	NC_000964.3	BSU38070	3906142	3906972		-	True	BSU25200-MONOMER
TU8J2-45_from_BSU25200-MONOMER	NC_000964.3	BSU29610	3029729	3031417		-	True	BSU25200-MONOMER
TU8J2-397_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU36300,BSU36310	3739206	3740547		-	True	BSU25200-MONOMER
TU8J2-1187_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU00820,BSU00810,BSU00800,BSU00790,BSU00780,BSU00770,BSU00760,BSU00750,BSU00740	82864	90226		+	True	BSU25200-MONOMER
TU8J2-729_from_BSU25200-MONOMER	NC_000964.3	BSU22520	2361544	2362338		-	True	BSU25200-MONOMER
TU8J2-782_from_BSU25200-MONOMER	NC_000964.3	BSU18580	2027509	2027802		+	True	BSU25200-MONOMER
TU8J2-1469_from_BSU25200-MONOMER	NC_000964.3	BSU22300	2339799	2340761		-	True	BSU25200-MONOMER
TU8J2-1521_from_BSU25200-MONOMER	NC_000964.3	BSU30850	3154735	3155553		-	True	BSU25200-MONOMER
TU8J2-311_from_BSU25200-MONOMER	NC_000964.3	BSU38430	3944560	3945420		-	True	BSU25200-MONOMER
TU8J2-435_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU35100,BSU35110,BSU35120,BSU35130	3606762	3608773		-	True	BSU25200-MONOMER
TU8J2-382_from_BSU25200-MONOMER	NC_000964.3	BSU36620	3765469	3766110		-	True	BSU25200-MONOMER
TU8J2-768_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU19200,BSU19190	2090574	2092304		+	True	BSU25200-MONOMER
TU8J2-714_from_BSU25200-MONOMER	NC_000964.3	BSU23230	2426867	2427391		+	True	BSU25200-MONOMER
TU8J2-1507_from_BSU25200-MONOMER	NC_000964.3	BSU29260	2996980	2997282		+	True	BSU25200-MONOMER
TU8J2-1456_from_BSU25200-MONOMER	NC_000964.3	BSU19669	2137897	2138040		+	True	BSU25200-MONOMER
TU8J2-420_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU35720,BSU35730,BSU35740	3676159	3680970		-	True	BSU25200-MONOMER
TU8J2-3033_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU12890,BSU12880	1354285	1357418		+	True	BSU25200-MONOMER
TU8J2-753_from_BSU25200-MONOMER	NC_000964.3	BSU21720	2290078	2290272		-	True	BSU25200-MONOMER
TU8J2-368_from_BSU25200-MONOMER	NC_000964.3	BSU36960	3794166	3794609		-	True	BSU25200-MONOMER
TU8J2-1493_from_BSU25200-MONOMER	NC_000964.3	BSU26230	2691642	2692571		+	True	BSU25200-MONOMER
TU8J2-7_from_BSU25200-MONOMER	NC_000964.3	BSU34540	3546234	3546827		+	True	BSU25200-MONOMER
TU8J2-337_from_BSU25200-MONOMER	NC_000964.3	BSU37750	3874332	3875570		-	True	BSU25200-MONOMER
TU8J2-1441_from_BSU25200-MONOMER	NC_000964.3	BSU18850	2056278	2056616		+	True	BSU25200-MONOMER
TU8J2-406_from_BSU25200-MONOMER	NC_000964.3	BSU36050	3714739	3715881		-	True	BSU25200-MONOMER
TU8J2-3017_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU14460,BSU14470	1516339	1517581		-	True	BSU25200-MONOMER
TU8J2-739_from_BSU25200-MONOMER	NC_000964.3	BSU22010	2310995	2311885		-	True	BSU25200-MONOMER
TU8J2-353_from_BSU25200-MONOMER	NC_000964.3	BSU37290	3830141	3830617		-	True	BSU25200-MONOMER
TU8J2-1479_from_BSU25200-MONOMER	NC_000964.3	BSU24800	2565715	2565888		+	True	BSU25200-MONOMER
TU8J2-685_from_BSU25200-MONOMER	NC_000964.3	BSU24100	2504789	2506867		-	True	BSU25200-MONOMER
TU8J2-321_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU38150,BSU38160,BSU38170,BSU38140	3914315	3918261		-	True	BSU25200-MONOMER
TU8J2-1427_from_BSU25200-MONOMER	NC_000964.3	BSU17670	1901117	1901377		-	True	BSU25200-MONOMER
TU8J2-392_from_BSU25200-MONOMER	NC_000964.3	BSU36450	3749487	3750677		+	True	BSU25200-MONOMER
TU8J2-3001_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU27020,BSU27010	2756312	2758001		+	True	BSU25200-MONOMER
TU8J2-724_from_BSU25200-MONOMER	NC_000964.3	BSU22800	2386195	2387673		-	True	BSU25200-MONOMER
TU8J2-670_from_BSU25200-MONOMER	NC_000964.3	BSU24650	2555519	2555845		+	True	BSU25200-MONOMER
TU8J2-1464_from_BSU25200-MONOMER	NC_000964.3	BSU20580	2195986	2196264		+	True	BSU25200-MONOMER
TU8J2-1412_from_BSU25200-MONOMER	NC_000964.3	BSU14210	1491221	1492024		-	True	BSU25200-MONOMER
TU8J2-307_from_BSU25200-MONOMER	NC_000964.3	BSU38490	3950726	3951661		-	True	BSU25200-MONOMER
TU8J2-298_from_BSU25200-MONOMER	NC_000964.3	BSU38720	3972448	3973278		-	True	BSU25200-MONOMER
TU8J2-378_from_BSU25200-MONOMER	NC_000964.3	BSU36700	3772325	3773350		-	True	BSU25200-MONOMER
TU8J2-1168_from_BSU25200-MONOMER	NC_000964.3	BSU02060	226566	227954		+	True	BSU25200-MONOMER
TU8J2-71_from_BSU25200-MONOMER	NC_000964.3	BSU25540	2634505	2635611		-	True	BSU25200-MONOMER
TU8J2-656_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU25430,BSU25440,BSU25450,BSU25460,BSU25470,BSU25480,BSU25490,BSU25500,BSU25510	2621677	2632748		-	True	BSU25200-MONOMER
TU8J2-1451_from_BSU25200-MONOMER	NC_000964.3	BSU19530	2126549	2126938		+	True	BSU25200-MONOMER
TU8J2-1399_from_BSU25200-MONOMER	NC_000964.3	BSU13050	1374068	1374292		-	True	BSU25200-MONOMER
TU8J2-3029_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU22370,BSU22380,BSU22390	2347660	2349528		-	True	BSU25200-MONOMER
TU8J2-989_from_BSU25200-MONOMER	NC_000964.3	BSU08350	910019	910651		+	True	BSU25200-MONOMER
TU8J2-363_from_BSU25200-MONOMER	NC_000964.3	BSU37090	3805090	3806055		-	True	BSU25200-MONOMER
TU8J2-2959_from_BSU25200-MONOMER	NC_000964.3	BSU35490	3644607	3645296		-	True	BSU25200-MONOMER
TU8J2-695_from_BSU25200-MONOMER	NC_000964.3	BSU23810	2474028	2475671		-	True	BSU25200-MONOMER
TU8J2-1153_from_BSU25200-MONOMER	NC_000964.3	BSU02620	284011	285762		+	True	BSU25200-MONOMER
TU8J2-1437_from_BSU25200-MONOMER	NC_000964.3	BSU18760	2044956	2045828		-	True	BSU25200-MONOMER
TU8J2-641_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU26680,BSU26690,BSU26700,BSU26710,BSU26720	2726885	2730226		-	True	BSU25200-MONOMER
TU8J2-3011_from_BSU25200-MONOMER	NC_000964.3	BSU04110	462431	463072		+	True	BSU25200-MONOMER
TU8J2-1384_from_BSU25200-MONOMER	NC_000964.3	BSU11110	1187700	1188551		-	True	BSU25200-MONOMER
TU8J2-349_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU37470,BSU37460	3846001	3847249		+	True	BSU25200-MONOMER
TU8J2-974_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU08590,BSU08580,BSU08570	928803	930585		+	True	BSU25200-MONOMER
TU8J2-680_from_BSU25200-MONOMER	NC_000964.3	BSU24230	2519102	2520382		-	True	BSU25200-MONOMER
TU8J2-292_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU38810,BSU38820	3984133	3986244		-	True	BSU25200-MONOMER
TU8J2-1422_from_BSU25200-MONOMER	NC_000964.3	BSU15100	1576767	1577249		-	True	BSU25200-MONOMER
TU8J2-1139_from_BSU25200-MONOMER	NC_000964.3	BSU02970	320421	320723		-	True	BSU25200-MONOMER
TU8J2-2998_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU28900,BSU28910	2954492	2955649		-	True	BSU25200-MONOMER
TU8J2-627_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU27750,BSU27760	2836909	2838776		-	True	BSU25200-MONOMER
TU8J2-666_from_BSU25200-MONOMER	NC_000964.3	BSU24770	2564026	2564406		-	True	BSU25200-MONOMER
TU8J2-137_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU27730,BSU27740	2835150	2836770		-	True	BSU25200-MONOMER
TU8J2-1408_from_BSU25200-MONOMER	NC_000964.3	BSU13760	1442347	1442703		-	True	BSU25200-MONOMER
TU8J2-96_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU35520,BSU35510	3646753	3648581		+	True	BSU25200-MONOMER
TU8J2-2970_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU19460,BSU19470,BSU19479	2121641	2122950		-	True	BSU25200-MONOMER
TU8J2-278_from_BSU25200-MONOMER	NC_000964.3	BSU39060	4010404	4011684		+	True	BSU25200-MONOMER
TU8J2-1163_from_BSU25200-MONOMER	NC_000964.3	BSU02120	231348	232967		+	True	BSU25200-MONOMER
TU8J2-1124_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU03280,BSU03290,BSU03300,BSU03310,BSU03320	353900	362757		-	True	BSU25200-MONOMER
TU8J2-651_from_BSU25200-MONOMER	NC_000964.3	BSU25690	2647456	2647614		+	True	BSU25200-MONOMER
TU8J2-612_from_BSU25200-MONOMER	NC_000964.3	BSU28180	2879363	2879860		+	True	BSU25200-MONOMER
TU8J2-1394_from_BSU25200-MONOMER	NC_000964.3	BSU12229	1293776	1293964		-	True	BSU25200-MONOMER
TU8J2-1355_from_BSU25200-MONOMER	NC_000964.3	BSU07230	790318	791427		+	True	BSU25200-MONOMER
TU8J2-984_from_BSU25200-MONOMER	NC_000964.3	BSU08410	916124	916606		-	True	BSU25200-MONOMER
TU8J2-945_from_BSU25200-MONOMER	NC_000964.3	BSU09450	1022231	1023100		+	True	BSU25200-MONOMER
TU8J2-2954_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU31322,BSU31321	3218525	3219840		+	True	BSU25200-MONOMER
TU8J2-263_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU39550,BSU39560,BSU39570	4063684	4065508		-	True	BSU25200-MONOMER
TU8J2-1149_from_BSU25200-MONOMER	NC_000964.3	BSU02700	292205	292843		+	True	BSU25200-MONOMER
TU8J2-111_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU05500,BSU05490,BSU05480	596478	598543		+	True	BSU25200-MONOMER
TU8J2-637_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU27160,BSU27170	2773890	2777654		-	True	BSU25200-MONOMER
TU8J2-599_from_BSU25200-MONOMER	NC_000964.3	BSU28460	2909030	2909476		+	True	BSU25200-MONOMER
TU8J2-138_from_BSU25200-MONOMER	NC_000964.3	BSU24750	2561585	2562913		+	True	BSU25200-MONOMER
TU8J2-1340_from_BSU25200-MONOMER	NC_000964.3	BSU05360	582536	583456		-	True	BSU25200-MONOMER
TU8J2-97_from_BSU25200-MONOMER	NC_000964.3	BSU15420	1612521	1613015		+	True	BSU25200-MONOMER
TU8J2-930_from_BSU25200-MONOMER	NC_000964.3	BSU10280	1102560	1102955		-	True	BSU25200-MONOMER
TU8J2-288_from_BSU25200-MONOMER	NC_000964.3	BSU38860	3989948	3990967		-	True	BSU25200-MONOMER
TU8J2-249_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU39870,BSU39880	4095356	4096907		-	True	BSU25200-MONOMER
TU8J2-1134_from_BSU25200-MONOMER	NC_000964.3	BSU03040	327618	329597		+	True	BSU25200-MONOMER
TU8J2-1096_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU03982,BSU03990,BSU03981	449724	452739		+	True	BSU25200-MONOMER
TU8J2-622_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU27900,BSU27910	2851283	2852600		-	True	BSU25200-MONOMER
TU8J2-581_from_BSU25200-MONOMER	NC_000964.3	BSU28900	2954492	2955187		-	True	BSU25200-MONOMER
TU8J2-1365_from_BSU25200-MONOMER	NC_000964.3	BSU09360	1011427	1011750		+	True	BSU25200-MONOMER
TU8J2-1323_from_BSU25200-MONOMER	NC_000964.3	BSU03160	340613	341374		-	True	BSU25200-MONOMER
TU8J2-955_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU09270,BSU09260	1000364	1002322		+	True	BSU25200-MONOMER
TU8J2-913_from_BSU25200-MONOMER	NC_000964.3	BSU10900	1169043	1169849		+	True	BSU25200-MONOMER
TU8J2-273_from_BSU25200-MONOMER	NC_000964.3	BSU39240	4030710	4031645		-	True	BSU25200-MONOMER
TU8J2-231_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU40260,BSU40270,BSU40280	4137362	4139537		-	True	BSU25200-MONOMER
TU8J2-112_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU30390,BSU30400	3112190	3113882		-	True	BSU25200-MONOMER
TU8J2-1079_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU04430,BSU04440	495740	497698		-	True	BSU25200-MONOMER
TU8J2-608_from_BSU25200-MONOMER	NC_000964.3	BSU28230	2886315	2887589		-	True	BSU25200-MONOMER
TU8J2-567_from_BSU25200-MONOMER	NC_000964.3	BSU29220	2989900	2991132		-	True	BSU25200-MONOMER
TU8J2-1350_from_BSU25200-MONOMER	NC_000964.3	BSU06559	713308	713535		-	True	BSU25200-MONOMER
TU8J2-1309_from_BSU25200-MONOMER	NC_000964.3	BSU_misc_RNA_81	2678343	2678565		-	True	BSU25200-MONOMER
TU8J2-940_from_BSU25200-MONOMER	NC_000964.3	BSU09690	1044373	1044873		-	True	BSU25200-MONOMER
TU8J2-9_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU33020,BSU33010	3385724	3387753		+	True	BSU25200-MONOMER
TU8J2-259_from_BSU25200-MONOMER	NC_000964.3	BSU39610	4067183	4068148		+	True	BSU25200-MONOMER
TU8J2-217_from_BSU25200-MONOMER	NC_000964.3	BSU40560	4169166	4169612		-	True	BSU25200-MONOMER
TU8J2-1105_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU03830,BSU03820,BSU03810,BSU03800	432372	435989		+	True	BSU25200-MONOMER
TU8J2-1064_from_BSU25200-MONOMER	NC_000964.3	BSU05540	601019	601726		+	True	BSU25200-MONOMER
TU8J2-594_from_BSU25200-MONOMER	NC_000964.3	BSU28570	2920517	2920921		-	True	BSU25200-MONOMER
TU8J2-552_from_BSU25200-MONOMER	NC_000964.3	BSU29600	3028297	3029634		+	True	BSU25200-MONOMER
TU8J2-1336_from_BSU25200-MONOMER	NC_000964.3	BSU05280	574690	575562		+	True	BSU25200-MONOMER
TU8J2-1295_from_BSU25200-MONOMER	NC_000964.3	BSU37160	3812542	3813063		-	True	BSU25200-MONOMER
TU8J2-926_from_BSU25200-MONOMER	NC_000964.3	BSU10380	1112620	1113918		-	True	BSU25200-MONOMER
TU8J2-885_from_BSU25200-MONOMER	NC_000964.3	BSU12910	1359454	1360272		+	True	BSU25200-MONOMER
TU8J2-244_from_BSU25200-MONOMER	NC_000964.3	BSU39990	4107352	4107927		-	True	BSU25200-MONOMER
TU8J2-202_from_BSU25200-MONOMER	NC_000964.3	BSU40980	4207406	4207846		+	True	BSU25200-MONOMER
TU8J2-1089_from_BSU25200-MONOMER	NC_000964.3	BSU04120	463245	463490		+	True	BSU25200-MONOMER
TU8J2-105_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU03210,BSU03200	344551	347026		+	True	BSU25200-MONOMER
TU8J2-577_from_BSU25200-MONOMER	NC_000964.3	BSU28960	2961586	2962431		-	True	BSU25200-MONOMER
TU8J2-538_from_BSU25200-MONOMER	NC_000964.3	BSU29900	3059547	3060188		-	True	BSU25200-MONOMER
TU8J2-1319_from_BSU25200-MONOMER	NC_000964.3	BSU02720	293499	294575		+	True	BSU25200-MONOMER
TU8J2-1280_from_BSU25200-MONOMER	NC_000964.3	BSU28050	2862572	2863141		-	True	BSU25200-MONOMER
TU8J2-909_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU11470,BSU11460,BSU11450,BSU11440,BSU11430	1219849	1225450		+	True	BSU25200-MONOMER
TU8J2-870_from_BSU25200-MONOMER	NC_000964.3	BSU13700	1435628	1437727		-	True	BSU25200-MONOMER
TU8J2-227_from_BSU25200-MONOMER	NC_000964.3	BSU40350	4145747	4147132		+	True	BSU25200-MONOMER
TU8J2-188_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU30620,BSU30610,BSU30595	3132370	3134956		+	True	BSU25200-MONOMER
TU8J2-1074_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU04600,BSU04590	512814	514764		+	True	BSU25200-MONOMER
TU8J2-1035_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU07310,BSU07300,BSU07290,BSU07280,BSU07270	798469	803286		+	True	BSU25200-MONOMER
TU8J2-562_from_BSU25200-MONOMER	NC_000964.3	BSU29400	3008938	3009864		+	True	BSU25200-MONOMER
TU8J2-523_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU30466,BSU30410,BSU30420,BSU30430,BSU30440,BSU30450,BSU30460	3113979	3119410		-	True	BSU25200-MONOMER
TU8J2-1304_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU28850,BSU28860,BSU28870	2952224	2953349		-	True	BSU25200-MONOMER
TU8J2-1266_from_BSU25200-MONOMER	NC_000964.3	BSU00540	60130	60360		+	True	BSU25200-MONOMER
TU8J2-895_from_BSU25200-MONOMER	NC_000964.3	BSU12110	1282571	1283044		-	True	BSU25200-MONOMER
TU8J2-856_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU14170,BSU14160,BSU14150	1487038	1488868		+	True	BSU25200-MONOMER
TU8J2-212_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU40690,BSU40680,BSU40670	4180564	4182461		+	True	BSU25200-MONOMER
