TU_id	replicon	genes	start	stop	tss	strand	rho_dependent	rnapol
TU1W2W-288_from_EWS79_RS07230-MONOMER	EWS79_RS02410	EWS79_RS02410	1	2247		-	True	EWS79_RS07230-MONOMER
TU1W2W-1090_from_EWS79_RS07230-MONOMER	EWS79_RS08025	EWS79_RS08025	1	1857		-	True	EWS79_RS07230-MONOMER
TU1W2W-1186_from_EWS79_RS07230-MONOMER	EWS79_RS03420	EWS79_RS03420	1	900		-	True	EWS79_RS07230-MONOMER
TU1W2W-829_from_EWS79_RS07230-MONOMER	EWS79_RS07040	EWS79_RS07040	1	2796		-	True	EWS79_RS07230-MONOMER
TU1W2W-1079_from_EWS79_RS07230-MONOMER	EWS79_RS08465	EWS79_RS08465	1	489		+	True	EWS79_RS07230-MONOMER
TU1W2W-342_from_EWS79_RS07230-MONOMER	EWS79_RS02935,EWS79_RS02930	EWS79_RS02935,EWS79_RS02930	1	399		+	True	EWS79_RS07230-MONOMER
TU1W2W-429_from_EWS79_RS07230-MONOMER	EWS79_RS03705,EWS79_RS03700,EWS79_RS03695,EWS79_RS03690,EWS79_RS03685,EWS79_RS03680,EWS79_RS03675,EWS79_RS03670,EWS79_RS03665,EWS79_RS03660,EWS79_RS03655,EWS79_RS03650,EWS79_RS03645,EWS79_RS03640	EWS79_RS03705,EWS79_RS03700,EWS79_RS03695,EWS79_RS03690,EWS79_RS03685,EWS79_RS03680,EWS79_RS03675,EWS79_RS03670,EWS79_RS03665,EWS79_RS03660,EWS79_RS03655,EWS79_RS03650,EWS79_RS03645,EWS79_RS03640	1	1716		+	True	EWS79_RS07230-MONOMER
TU1W2W-726_from_EWS79_RS07230-MONOMER	EWS79_RS06215	EWS79_RS06215	1	1158		+	True	EWS79_RS07230-MONOMER
TU1W2W-348_from_EWS79_RS07230-MONOMER	EWS79_RS02985	EWS79_RS02985	1	1209		-	True	EWS79_RS07230-MONOMER
TU1W2W-59_from_EWS79_RS07230-MONOMER	EWS79_RS00495	EWS79_RS00495	1	1068		+	True	EWS79_RS07230-MONOMER
TU1W2W-550_from_EWS79_RS07230-MONOMER	EWS79_RS04745,EWS79_RS04740,EWS79_RS04735,EWS79_RS04730	EWS79_RS04745,EWS79_RS04740,EWS79_RS04735,EWS79_RS04730	1	669		+	True	EWS79_RS07230-MONOMER
TU1W2W-980_from_EWS79_RS07230-MONOMER	EWS79_RS08245	EWS79_RS08245	1	546		-	True	EWS79_RS07230-MONOMER
TU1W2W-203_from_EWS79_RS07230-MONOMER	EWS79_RS01580	EWS79_RS01580	1	1272		+	True	EWS79_RS07230-MONOMER
TU1W2W-963_from_EWS79_RS07230-MONOMER	EWS79_RS08050,EWS79_RS08045	EWS79_RS08050,EWS79_RS08045	1	1362		+	True	EWS79_RS07230-MONOMER
TU1W2W-21_from_EWS79_RS07230-MONOMER	EWS79_RS00230	EWS79_RS00230	1	786		-	True	EWS79_RS07230-MONOMER
TU1W2W-951_from_EWS79_RS07230-MONOMER	EWS79_RS07960	EWS79_RS07960	1	2619		+	True	EWS79_RS07230-MONOMER
TU1W2W-207_from_EWS79_RS07230-MONOMER	EWS79_RS01600	EWS79_RS01600	1	621		+	True	EWS79_RS07230-MONOMER
TU1W2W-524_from_EWS79_RS07230-MONOMER	EWS79_RS04530,EWS79_RS04525,EWS79_RS04520,EWS79_RS04515	EWS79_RS04530,EWS79_RS04525,EWS79_RS04520,EWS79_RS04515	1	1014		-	True	EWS79_RS07230-MONOMER
TU1W2W-923_from_EWS79_RS07230-MONOMER	EWS79_RS07765	EWS79_RS07765	1	543		-	True	EWS79_RS07230-MONOMER
TU1W2W-427_from_EWS79_RS07230-MONOMER	EWS79_RS03630	EWS79_RS03630	1	1014		+	True	EWS79_RS07230-MONOMER
TU1W2W-385_from_EWS79_RS07230-MONOMER	EWS79_RS03280	EWS79_RS03280	1	273		+	True	EWS79_RS07230-MONOMER
TU1W2W-72_from_EWS79_RS07230-MONOMER	EWS79_RS00570	EWS79_RS00570	1	1257		+	True	EWS79_RS07230-MONOMER
TU1W2W-157_from_EWS79_RS07230-MONOMER	EWS79_RS01250	EWS79_RS01250	1	1443		-	True	EWS79_RS07230-MONOMER
TU1W2W-14_from_EWS79_RS07230-MONOMER	EWS79_RS00135	EWS79_RS00135	1	924		+	True	EWS79_RS07230-MONOMER
TU1W2W-598_from_EWS79_RS07230-MONOMER	EWS79_RS05205	EWS79_RS05205	1	846		-	True	EWS79_RS07230-MONOMER
TU1W2W-725_from_EWS79_RS07230-MONOMER	EWS79_RS06210	EWS79_RS06210	1	822		+	True	EWS79_RS07230-MONOMER
TU1W2W-778_from_EWS79_RS07230-MONOMER	EWS79_RS06635,EWS79_RS06630	EWS79_RS06635,EWS79_RS06630	1	879		-	True	EWS79_RS07230-MONOMER
TU1W2W-502_from_EWS79_RS07230-MONOMER	EWS79_RS04325,EWS79_RS04320,EWS79_RS04315,EWS79_RS04310,EWS79_RS04305	EWS79_RS04325,EWS79_RS04320,EWS79_RS04315,EWS79_RS04310,EWS79_RS04305	1	1326		+	True	EWS79_RS07230-MONOMER
TU1W2W-689_from_EWS79_RS07230-MONOMER	EWS79_RS05965,EWS79_RS05960	EWS79_RS05965,EWS79_RS05960	1	1299		-	True	EWS79_RS07230-MONOMER
TU1W2W-318_from_EWS79_RS07230-MONOMER	EWS79_RS02670,EWS79_RS02665	EWS79_RS02670,EWS79_RS02665	1	1377		-	True	EWS79_RS07230-MONOMER
TU1W2W-486_from_EWS79_RS07230-MONOMER	EWS79_RS04145,EWS79_RS04140,EWS79_RS04135	EWS79_RS04145,EWS79_RS04140,EWS79_RS04135	1	555		-	True	EWS79_RS07230-MONOMER
TU1W2W-407_from_EWS79_RS07230-MONOMER	EWS79_RS03485,EWS79_RS03480	EWS79_RS03485,EWS79_RS03480	1	1587		+	True	EWS79_RS07230-MONOMER
TU1W2W-1103_from_EWS79_RS07230-MONOMER	EWS79_RS07350	EWS79_RS07350	1	3504		+	True	EWS79_RS07230-MONOMER
TU1W2W-1073_from_EWS79_RS07230-MONOMER	EWS79_RS08695	EWS79_RS08695	1	1395		-	True	EWS79_RS07230-MONOMER
TU1W2W-677_from_EWS79_RS07230-MONOMER	EWS79_RS05845	EWS79_RS05845	1	1416		+	True	EWS79_RS07230-MONOMER
TU1W2W-251_from_EWS79_RS07230-MONOMER	EWS79_RS02055,EWS79_RS02050	EWS79_RS02055,EWS79_RS02050	1	999		-	True	EWS79_RS07230-MONOMER
TU1W2W-410_from_EWS79_RS07230-MONOMER	EWS79_RS03505,EWS79_RS03500	EWS79_RS03505,EWS79_RS03500	1	1227		+	True	EWS79_RS07230-MONOMER
TU1W2W-1037_from_EWS79_RS07230-MONOMER	EWS79_RS08770	EWS79_RS08770	1	348		+	True	EWS79_RS07230-MONOMER
TU1W2W-580_from_EWS79_RS07230-MONOMER	EWS79_RS05055,EWS79_RS05050	EWS79_RS05055,EWS79_RS05050	1	897		+	True	EWS79_RS07230-MONOMER
TU1W2W-1202_from_EWS79_RS07230-MONOMER	EWS79_RS02770	EWS79_RS02770	1	837		-	True	EWS79_RS07230-MONOMER
TU1W2W-149_from_EWS79_RS07230-MONOMER	EWS79_RS01175	EWS79_RS01175	1	1176		+	True	EWS79_RS07230-MONOMER
TU1W2W-952_from_EWS79_RS07230-MONOMER	EWS79_RS07965	EWS79_RS07965	1	1119		+	True	EWS79_RS07230-MONOMER
TU1W2W-387_from_EWS79_RS07230-MONOMER	EWS79_RS03290	EWS79_RS03290	1	801		+	True	EWS79_RS07230-MONOMER
TU1W2W-388_from_EWS79_RS07230-MONOMER	EWS79_RS03295	EWS79_RS03295	1	474		+	True	EWS79_RS07230-MONOMER
TU1W2W-239_from_EWS79_RS07230-MONOMER	EWS79_RS01930,EWS79_RS01925	EWS79_RS01930,EWS79_RS01925	1	1485		+	True	EWS79_RS07230-MONOMER
TU1W2W-707_from_EWS79_RS07230-MONOMER	EWS79_RS06070	EWS79_RS06070	1	615		+	True	EWS79_RS07230-MONOMER
TU1W2W-492_from_EWS79_RS07230-MONOMER	EWS79_RS04220,EWS79_RS04215	EWS79_RS04220,EWS79_RS04215	1	1479		+	True	EWS79_RS07230-MONOMER
TU1W2W-134_from_EWS79_RS07230-MONOMER	EWS79_RS01075	EWS79_RS01075	1	459		+	True	EWS79_RS07230-MONOMER
TU1W2W-67_from_EWS79_RS07230-MONOMER	EWS79_RS00545	EWS79_RS00545	1	819		+	True	EWS79_RS07230-MONOMER
TU1W2W-1082_from_EWS79_RS07230-MONOMER	EWS79_RS08320	EWS79_RS08320	1	894		+	True	EWS79_RS07230-MONOMER
TU1W2W-62_from_EWS79_RS07230-MONOMER	EWS79_RS00515,EWS79_RS00510	EWS79_RS00515,EWS79_RS00510	1	1584		-	True	EWS79_RS07230-MONOMER
TU1W2W-323_from_EWS79_RS07230-MONOMER	EWS79_RS02730	EWS79_RS02730	1	567		+	True	EWS79_RS07230-MONOMER
TU1W2W-810_from_EWS79_RS07230-MONOMER	EWS79_RS06880,EWS79_RS06875,EWS79_RS06870	EWS79_RS06880,EWS79_RS06875,EWS79_RS06870	1	1863		-	True	EWS79_RS07230-MONOMER
TU1W2W-855_from_EWS79_RS07230-MONOMER	EWS79_RS07215	EWS79_RS07215	1	1173		-	True	EWS79_RS07230-MONOMER
TU1W2W-690_from_EWS79_RS07230-MONOMER	EWS79_RS05970	EWS79_RS05970	1	921		-	True	EWS79_RS07230-MONOMER
TU1W2W-624_from_EWS79_RS07230-MONOMER	EWS79_RS05420	EWS79_RS05420	1	1347		-	True	EWS79_RS07230-MONOMER
TU1W2W-153_from_EWS79_RS07230-MONOMER	EWS79_RS01225,EWS79_RS01220,EWS79_RS01215	EWS79_RS01225,EWS79_RS01220,EWS79_RS01215	1	3144		+	True	EWS79_RS07230-MONOMER
TU1W2W-227_from_EWS79_RS07230-MONOMER	EWS79_RS01795,EWS79_RS01790	EWS79_RS01795,EWS79_RS01790	1	1110		-	True	EWS79_RS07230-MONOMER
TU1W2W-614_from_EWS79_RS07230-MONOMER	EWS79_RS05345	EWS79_RS05345	1	1158		-	True	EWS79_RS07230-MONOMER
TU1W2W-976_from_EWS79_RS07230-MONOMER	EWS79_RS08225	EWS79_RS08225	1	1161		+	True	EWS79_RS07230-MONOMER
TU1W2W-444_from_EWS79_RS07230-MONOMER	EWS79_RS03825	EWS79_RS03825	1	555		-	True	EWS79_RS07230-MONOMER
TU1W2W-419_from_EWS79_RS07230-MONOMER	EWS79_RS03570	EWS79_RS03570	1	1332		-	True	EWS79_RS07230-MONOMER
TU1W2W-768_from_EWS79_RS07230-MONOMER	EWS79_RS06565	EWS79_RS06565	1	2463		+	True	EWS79_RS07230-MONOMER
TU1W2W-1153_from_EWS79_RS07230-MONOMER	EWS79_RS04715	EWS79_RS04715	1	423		+	True	EWS79_RS07230-MONOMER
TU1W2W-56_from_EWS79_RS07230-MONOMER	EWS79_RS00480	EWS79_RS00480	1	438		+	True	EWS79_RS07230-MONOMER
TU1W2W-656_from_EWS79_RS07230-MONOMER	EWS79_RS05650	EWS79_RS05650	1	1581		+	True	EWS79_RS07230-MONOMER
TU1W2W-99_from_EWS79_RS07230-MONOMER	EWS79_RS00780	EWS79_RS00780	1	240		+	True	EWS79_RS07230-MONOMER
TU1W2W-1086_from_EWS79_RS07230-MONOMER	EWS79_RS08160	EWS79_RS08160	1	2130		-	True	EWS79_RS07230-MONOMER
TU1W2W-1070_from_EWS79_RS07230-MONOMER	EWS79_RS08745	EWS79_RS08745	1	510		+	True	EWS79_RS07230-MONOMER
TU1W2W-1172_from_EWS79_RS07230-MONOMER	EWS79_RS04130	EWS79_RS04130	1	1011		+	True	EWS79_RS07230-MONOMER
TU1W2W-500_from_EWS79_RS07230-MONOMER	EWS79_RS04295,EWS79_RS04290	EWS79_RS04295,EWS79_RS04290	1	1434		+	True	EWS79_RS07230-MONOMER
TU1W2W-113_from_EWS79_RS07230-MONOMER	EWS79_RS00900	EWS79_RS00900	1	270		-	True	EWS79_RS07230-MONOMER
TU1W2W-430_from_EWS79_RS07230-MONOMER	EWS79_RS03710	EWS79_RS03710	1	1410		+	True	EWS79_RS07230-MONOMER
TU1W2W-806_from_EWS79_RS07230-MONOMER	EWS79_RS06845	EWS79_RS06845	1	1668		-	True	EWS79_RS07230-MONOMER
TU1W2W-632_from_EWS79_RS07230-MONOMER	EWS79_RS05470	EWS79_RS05470	1	702		-	True	EWS79_RS07230-MONOMER
TU1W2W-232_from_EWS79_RS07230-MONOMER	EWS79_RS01855	EWS79_RS01855	1	444		-	True	EWS79_RS07230-MONOMER
TU1W2W-254_from_EWS79_RS07230-MONOMER	EWS79_RS02070	EWS79_RS02070	1	1179		+	True	EWS79_RS07230-MONOMER
TU1W2W-1058_from_EWS79_RS07230-MONOMER	EWS79_RS08980	EWS79_RS08980	1	858		+	True	EWS79_RS07230-MONOMER
TU1W2W-1218_from_EWS79_RS07230-MONOMER	EWS79_RS01915	EWS79_RS01915	1	651		-	True	EWS79_RS07230-MONOMER
TU1W2W-721_from_EWS79_RS07230-MONOMER	EWS79_RS06180,EWS79_RS06175	EWS79_RS06180,EWS79_RS06175	1	978		-	True	EWS79_RS07230-MONOMER
TU1W2W-49_from_EWS79_RS07230-MONOMER	EWS79_RS00420	EWS79_RS00420	1	1563		+	True	EWS79_RS07230-MONOMER
TU1W2W-1163_from_EWS79_RS07230-MONOMER	EWS79_RS04275	EWS79_RS04275	1	495		+	True	EWS79_RS07230-MONOMER
TU1W2W-993_from_EWS79_RS07230-MONOMER	EWS79_RS08365	EWS79_RS08365	1	972		-	True	EWS79_RS07230-MONOMER
TU1W2W-998_from_EWS79_RS07230-MONOMER	EWS79_RS08410	EWS79_RS08410	1	1491		-	True	EWS79_RS07230-MONOMER
TU1W2W-766_from_EWS79_RS07230-MONOMER	EWS79_RS06555	EWS79_RS06555	1	1818		-	True	EWS79_RS07230-MONOMER
TU1W2W-195_from_EWS79_RS07230-MONOMER	EWS79_RS01520,EWS79_RS01515	EWS79_RS01520,EWS79_RS01515	1	1932		+	True	EWS79_RS07230-MONOMER
TU1W2W-607_from_EWS79_RS07230-MONOMER	EWS79_RS05285	EWS79_RS05285	1	1644		-	True	EWS79_RS07230-MONOMER
TU1W2W-268_from_EWS79_RS07230-MONOMER	EWS79_RS02200,EWS79_RS02195	EWS79_RS02200,EWS79_RS02195	1	1323		+	True	EWS79_RS07230-MONOMER
TU1W2W-150_from_EWS79_RS07230-MONOMER	EWS79_RS01180	EWS79_RS01180	1	1500		-	True	EWS79_RS07230-MONOMER
TU1W2W-222_from_EWS79_RS07230-MONOMER	EWS79_RS01750	EWS79_RS01750	1	1983		+	True	EWS79_RS07230-MONOMER
TU1W2W-972_from_EWS79_RS07230-MONOMER	EWS79_RS08155,EWS79_RS08150,EWS79_RS08145,EWS79_RS08140,EWS79_RS08135	EWS79_RS08155,EWS79_RS08150,EWS79_RS08145,EWS79_RS08140,EWS79_RS08135	1	1470		+	True	EWS79_RS07230-MONOMER
TU1W2W-180_from_EWS79_RS07230-MONOMER	EWS79_RS01415	EWS79_RS01415	1	786		+	True	EWS79_RS07230-MONOMER
TU1W2W-482_from_EWS79_RS07230-MONOMER	EWS79_RS04095	EWS79_RS04095	1	447		+	True	EWS79_RS07230-MONOMER
TU1W2W-1101_from_EWS79_RS07230-MONOMER	EWS79_RS07555	EWS79_RS07555	1	825		-	True	EWS79_RS07230-MONOMER
TU1W2W-973_from_EWS79_RS07230-MONOMER	EWS79_RS08205,EWS79_RS08200,EWS79_RS08195,EWS79_RS08190,EWS79_RS08185,EWS79_RS08180,EWS79_RS08175,EWS79_RS08170,EWS79_RS08165	EWS79_RS08205,EWS79_RS08200,EWS79_RS08195,EWS79_RS08190,EWS79_RS08185,EWS79_RS08180,EWS79_RS08175,EWS79_RS08170,EWS79_RS08165	1	1536		+	True	EWS79_RS07230-MONOMER
TU1W2W-982_from_EWS79_RS07230-MONOMER	EWS79_RS08260	EWS79_RS08260	1	1077		-	True	EWS79_RS07230-MONOMER
TU1W2W-793_from_EWS79_RS07230-MONOMER	EWS79_RS06765,EWS79_RS06760	EWS79_RS06765,EWS79_RS06760	1	378		-	True	EWS79_RS07230-MONOMER
TU1W2W-231_from_EWS79_RS07230-MONOMER	EWS79_RS01850	EWS79_RS01850	1	651		-	True	EWS79_RS07230-MONOMER
TU1W2W-790_from_EWS79_RS07230-MONOMER	EWS79_RS06740	EWS79_RS06740	1	1074		+	True	EWS79_RS07230-MONOMER
TU1W2W-464_from_EWS79_RS07230-MONOMER	EWS79_RS03990	EWS79_RS03990	1	204		-	True	EWS79_RS07230-MONOMER
TU1W2W-672_from_EWS79_RS07230-MONOMER	EWS79_RS05810	EWS79_RS05810	1	510		-	True	EWS79_RS07230-MONOMER
TU1W2W-848_from_EWS79_RS07230-MONOMER	EWS79_RS07165,EWS79_RS07160	EWS79_RS07165,EWS79_RS07160	1	1389		-	True	EWS79_RS07230-MONOMER
TU1W2W-703_from_EWS79_RS07230-MONOMER	EWS79_RS06045	EWS79_RS06045	1	1707		-	True	EWS79_RS07230-MONOMER
TU1W2W-341_from_EWS79_RS07230-MONOMER	EWS79_RS02925	EWS79_RS02925	1	3141		+	True	EWS79_RS07230-MONOMER
TU1W2W-311_from_EWS79_RS07230-MONOMER	EWS79_RS02625,EWS79_RS02620	EWS79_RS02625,EWS79_RS02620	1	1140		-	True	EWS79_RS07230-MONOMER
TU1W2W-958_from_EWS79_RS07230-MONOMER	EWS79_RS07995	EWS79_RS07995	1	1134		+	True	EWS79_RS07230-MONOMER
TU1W2W-453_from_EWS79_RS07230-MONOMER	EWS79_RS03910	EWS79_RS03910	1	1404		-	True	EWS79_RS07230-MONOMER
TU1W2W-397_from_EWS79_RS07230-MONOMER	EWS79_RS03350	EWS79_RS03350	1	1422		-	True	EWS79_RS07230-MONOMER
TU1W2W-1167_from_EWS79_RS07230-MONOMER	EWS79_RS04195	EWS79_RS04195	1	1539		-	True	EWS79_RS07230-MONOMER
TU1W2W-850_from_EWS79_RS07230-MONOMER	EWS79_RS07185,EWS79_RS07180	EWS79_RS07185,EWS79_RS07180	1	630		+	True	EWS79_RS07230-MONOMER
TU1W2W-984_from_EWS79_RS07230-MONOMER	EWS79_RS08280,EWS79_RS08275,EWS79_RS08270	EWS79_RS08280,EWS79_RS08275,EWS79_RS08270	1	1050		-	True	EWS79_RS07230-MONOMER
TU1W2W-872_from_EWS79_RS07230-MONOMER	EWS79_RS07395	EWS79_RS07395	1	792		+	True	EWS79_RS07230-MONOMER
TU1W2W-547_from_EWS79_RS07230-MONOMER	EWS79_RS04710,EWS79_RS04705	EWS79_RS04710,EWS79_RS04705	1	1221		-	True	EWS79_RS07230-MONOMER
TU1W2W-459_from_EWS79_RS07230-MONOMER	EWS79_RS03960,EWS79_RS03955	EWS79_RS03960,EWS79_RS03955	1	1047		-	True	EWS79_RS07230-MONOMER
TU1W2W-922_from_EWS79_RS07230-MONOMER	EWS79_RS07760,EWS79_RS07755	EWS79_RS07760,EWS79_RS07755	1	774		-	True	EWS79_RS07230-MONOMER
TU1W2W-208_from_EWS79_RS07230-MONOMER	EWS79_RS01610,EWS79_RS01605	EWS79_RS01610,EWS79_RS01605	1	1287		+	True	EWS79_RS07230-MONOMER
TU1W2W-356_from_EWS79_RS07230-MONOMER	EWS79_RS03045	EWS79_RS03045	1	1302		-	True	EWS79_RS07230-MONOMER
TU1W2W-1233_from_EWS79_RS07230-MONOMER	EWS79_RS01070	EWS79_RS01070	1	363		-	True	EWS79_RS07230-MONOMER
TU1W2W-44_from_EWS79_RS07230-MONOMER	EWS79_RS00380	EWS79_RS00380	1	765		+	True	EWS79_RS07230-MONOMER
TU1W2W-522_from_EWS79_RS07230-MONOMER	EWS79_RS04505,EWS79_RS04500	EWS79_RS04505,EWS79_RS04500	1	789		+	True	EWS79_RS07230-MONOMER
TU1W2W-1035_from_EWS79_RS07230-MONOMER	EWS79_RS08760,EWS79_RS08755,EWS79_RS08750	EWS79_RS08760,EWS79_RS08755,EWS79_RS08750	1	2019		-	True	EWS79_RS07230-MONOMER
TU1W2W-1040_from_EWS79_RS07230-MONOMER	EWS79_RS08835,EWS79_RS08830	EWS79_RS08835,EWS79_RS08830	1	888		+	True	EWS79_RS07230-MONOMER
TU1W2W-374_from_EWS79_RS07230-MONOMER	EWS79_RS03185,EWS79_RS03180	EWS79_RS03185,EWS79_RS03180	1	876		+	True	EWS79_RS07230-MONOMER
TU1W2W-1159_from_EWS79_RS07230-MONOMER	EWS79_RS04415	EWS79_RS04415	1	198		+	True	EWS79_RS07230-MONOMER
TU1W2W-571_from_EWS79_RS07230-MONOMER	EWS79_RS04970	EWS79_RS04970	1	804		+	True	EWS79_RS07230-MONOMER
TU1W2W-660_from_EWS79_RS07230-MONOMER	EWS79_RS05700,EWS79_RS05695	EWS79_RS05700,EWS79_RS05695	1	1263		-	True	EWS79_RS07230-MONOMER
TU1W2W-1_from_EWS79_RS07230-MONOMER	EWS79_RS00010,EWS79_RS00005	EWS79_RS00010,EWS79_RS00005	1	2370		+	True	EWS79_RS07230-MONOMER
TU1W2W-964_from_EWS79_RS07230-MONOMER	EWS79_RS08055	EWS79_RS08055	1	1707		+	True	EWS79_RS07230-MONOMER
TU1W2W-1231_from_EWS79_RS07230-MONOMER	EWS79_RS01210	EWS79_RS01210	1	648		-	True	EWS79_RS07230-MONOMER
TU1W2W-484_from_EWS79_RS07230-MONOMER	EWS79_RS04110	EWS79_RS04110	1	570		+	True	EWS79_RS07230-MONOMER
TU1W2W-1129_from_EWS79_RS07230-MONOMER	EWS79_RS06110	EWS79_RS06110	1	76		+	True	EWS79_RS07230-MONOMER
TU1W2W-359_from_EWS79_RS07230-MONOMER	EWS79_RS03060	EWS79_RS03060	1	426		-	True	EWS79_RS07230-MONOMER
TU1W2W-112_from_EWS79_RS07230-MONOMER	EWS79_RS00895	EWS79_RS00895	1	609		-	True	EWS79_RS07230-MONOMER
TU1W2W-852_from_EWS79_RS07230-MONOMER	EWS79_RS07195	EWS79_RS07195	1	585		+	True	EWS79_RS07230-MONOMER
TU1W2W-619_from_EWS79_RS07230-MONOMER	EWS79_RS05390	EWS79_RS05390	1	318		-	True	EWS79_RS07230-MONOMER
TU1W2W-306_from_EWS79_RS07230-MONOMER	EWS79_RS02555	EWS79_RS02555	1	1269		-	True	EWS79_RS07230-MONOMER
TU1W2W-85_from_EWS79_RS07230-MONOMER	EWS79_RS00650	EWS79_RS00650	1	930		-	True	EWS79_RS07230-MONOMER
TU1W2W-891_from_EWS79_RS07230-MONOMER	EWS79_RS07530	EWS79_RS07530	1	1101		+	True	EWS79_RS07230-MONOMER
TU1W2W-487_from_EWS79_RS07230-MONOMER	EWS79_RS04150	EWS79_RS04150	1	327		-	True	EWS79_RS07230-MONOMER
TU1W2W-775_from_EWS79_RS07230-MONOMER	EWS79_RS06610,EWS79_RS06605	EWS79_RS06610,EWS79_RS06605	1	3144		-	True	EWS79_RS07230-MONOMER
TU1W2W-358_from_EWS79_RS07230-MONOMER	EWS79_RS03055	EWS79_RS03055	1	2778		-	True	EWS79_RS07230-MONOMER
TU1W2W-939_from_EWS79_RS07230-MONOMER	EWS79_RS07875	EWS79_RS07875	1	1041		-	True	EWS79_RS07230-MONOMER
TU1W2W-629_from_EWS79_RS07230-MONOMER	EWS79_RS05450	EWS79_RS05450	1	135		+	True	EWS79_RS07230-MONOMER
TU1W2W-361_from_EWS79_RS07230-MONOMER	EWS79_RS03075	EWS79_RS03075	1	3576		-	True	EWS79_RS07230-MONOMER
TU1W2W-442_from_EWS79_RS07230-MONOMER	EWS79_RS03815	EWS79_RS03815	1	1887		+	True	EWS79_RS07230-MONOMER
TU1W2W-330_from_EWS79_RS07230-MONOMER	EWS79_RS02855,EWS79_RS02850,EWS79_RS02845,EWS79_RS02840,EWS79_RS02835,EWS79_RS02830,EWS79_RS02825,EWS79_RS02820,EWS79_RS02815	EWS79_RS02855,EWS79_RS02850,EWS79_RS02845,EWS79_RS02840,EWS79_RS02835,EWS79_RS02830,EWS79_RS02825,EWS79_RS02820,EWS79_RS02815	1	1800		+	True	EWS79_RS07230-MONOMER
TU1W2W-101_from_EWS79_RS07230-MONOMER	EWS79_RS00800	EWS79_RS00800	1	2367		+	True	EWS79_RS07230-MONOMER
TU1W2W-418_from_EWS79_RS07230-MONOMER	EWS79_RS03565	EWS79_RS03565	1	1395		-	True	EWS79_RS07230-MONOMER
TU1W2W-511_from_EWS79_RS07230-MONOMER	EWS79_RS04420	EWS79_RS04420	1	489		-	True	EWS79_RS07230-MONOMER
TU1W2W-1184_from_EWS79_RS07230-MONOMER	EWS79_RS03430	EWS79_RS03430	1	684		-	True	EWS79_RS07230-MONOMER
TU1W2W-1185_from_EWS79_RS07230-MONOMER	EWS79_RS03425	EWS79_RS03425	1	627		+	True	EWS79_RS07230-MONOMER
TU1W2W-636_from_EWS79_RS07230-MONOMER	EWS79_RS05500	EWS79_RS05500	1	996		-	True	EWS79_RS07230-MONOMER
TU1W2W-836_from_EWS79_RS07230-MONOMER	EWS79_RS07085	EWS79_RS07085	1	354		+	True	EWS79_RS07230-MONOMER
TU1W2W-596_from_EWS79_RS07230-MONOMER	EWS79_RS05190	EWS79_RS05190	1	1266		+	True	EWS79_RS07230-MONOMER
TU1W2W-764_from_EWS79_RS07230-MONOMER	EWS79_RS06545	EWS79_RS06545	1	2424		-	True	EWS79_RS07230-MONOMER
TU1W2W-668_from_EWS79_RS07230-MONOMER	EWS79_RS05770	EWS79_RS05770	1	753		-	True	EWS79_RS07230-MONOMER
TU1W2W-692_from_EWS79_RS07230-MONOMER	EWS79_RS05980	EWS79_RS05980	1	846		+	True	EWS79_RS07230-MONOMER
TU1W2W-1120_from_EWS79_RS07230-MONOMER	EWS79_RS06425	EWS79_RS06425	1	1410		+	True	EWS79_RS07230-MONOMER
TU1W2W-527_from_EWS79_RS07230-MONOMER	EWS79_RS04560	EWS79_RS04560	1	1182		-	True	EWS79_RS07230-MONOMER
TU1W2W-760_from_EWS79_RS07230-MONOMER	EWS79_RS06520,EWS79_RS06515,EWS79_RS06510,EWS79_RS06505,EWS79_RS06500	EWS79_RS06520,EWS79_RS06515,EWS79_RS06510,EWS79_RS06505,EWS79_RS06500	1	2415		-	True	EWS79_RS07230-MONOMER
TU1W2W-260_from_EWS79_RS07230-MONOMER	EWS79_RS02115	EWS79_RS02115	1	1413		+	True	EWS79_RS07230-MONOMER
TU1W2W-422_from_EWS79_RS07230-MONOMER	EWS79_RS03600	EWS79_RS03600	1	1347		+	True	EWS79_RS07230-MONOMER
TU1W2W-658_from_EWS79_RS07230-MONOMER	EWS79_RS05665	EWS79_RS05665	1	1206		+	True	EWS79_RS07230-MONOMER
TU1W2W-719_from_EWS79_RS07230-MONOMER	EWS79_RS06155	EWS79_RS06155	1	705		+	True	EWS79_RS07230-MONOMER
TU1W2W-919_from_EWS79_RS07230-MONOMER	EWS79_RS07735	EWS79_RS07735	1	1281		-	True	EWS79_RS07230-MONOMER
TU1W2W-209_from_EWS79_RS07230-MONOMER	EWS79_RS01620,EWS79_RS01615	EWS79_RS01620,EWS79_RS01615	1	2190		+	True	EWS79_RS07230-MONOMER
TU1W2W-276_from_EWS79_RS07230-MONOMER	EWS79_RS02300,EWS79_RS02295,EWS79_RS02290	EWS79_RS02300,EWS79_RS02295,EWS79_RS02290	1	579		+	True	EWS79_RS07230-MONOMER
TU1W2W-1125_from_EWS79_RS07230-MONOMER	EWS79_RS06335	EWS79_RS06335	1	2595		+	True	EWS79_RS07230-MONOMER
