Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product
G1G01-4209	PP_3944	4446416	4447564	G1G01-4209-MONOMER
G1G01-1999	PP_1889	2129703	2132198	G1G01-1999-MONOMER
G1G01-2478	PP_2317	2647319	2648005	G1G01-2478-MONOMER
G1G01-4648	PP_4370	4960486	4960818	G1G01-4648-MONOMER
G1G01-5110	PP_4774	5435822	5436694	G1G01-5110-MONOMER
G1G01-2957	PP_2777	3162633	3163202	G1G01-2957-MONOMER
G1G01-5522	PP_5177	5903851	5904744	G1G01-5522-MONOMER
G1G01-320	PP_0289	349955	350587	G1G01-320-MONOMER
G1G01-77	PP_0072	82151	83128	G1G01-77-MONOMER
G1G01-107	PP_0103	108810	109937	G1G01-107-MONOMER
G1G01-1490	PP_1400	1594103	1595422	G1G01-1490-MONOMER
G1G01-3686	PP_3452	3911655	3912746	G1G01-3686-MONOMER
G1G01-4176	PP_3912	4420251	4421912	G1G01-4176-MONOMER
G1G01-197	PP_0179	230340	231758	G1G01-197-MONOMER
G1G01-2457	PP_2297	2624740	2625822	G1G01-2457-MONOMER
G1G01-4632	PP_4353	4946583	4947359	G1G01-4632-MONOMER
G1G01-5090	PP_4756	5414385	5415776	G1G01-5090-MONOMER
G1G01-294	PP_0272	330111	332408	G1G01-294-MONOMER
G1G01-55	PP_0052	60831	61715	G1G01-55-MONOMER
G1G01-3172	PP_2988	3386157	3387173	G1G01-3172-MONOMER
G1G01-743	PP_0671	780592	781845	G1G01-743-MONOMER
G1G01-1049	PP_0976	1113853	1114806	G1G01-1049-MONOMER
G1G01-1471	PP_1381	1574045	1574437	G1G01-1471-MONOMER
G1G01-3662	PP_3429	3884116	3885732	G1G01-3662-MONOMER
G1G01-4141	PP_3879	4399886	4401157	G1G01-4141-MONOMER
G1G01-1950	PP_1845	2068176	2068865	G1G01-1950-MONOMER
G1G01-2420	PP_2269	2591085	2591534	G1G01-2420-MONOMER
G1G01-4615	PP_4337	4926769	4927881	G1G01-4615-MONOMER
G1G01-507	PP_0461	554787	555200	G1G01-507-MONOMER
G1G01-2920	PP_2739	3121966	3122421	G1G01-2920-MONOMER
G1G01-5482	PP_5137	5861730	5862788	G1G01-5482-MONOMER
G1G01-3143	PP_2962	3365333	3366334	G1G01-3143-MONOMER
G1G01-727	PP_5454	763278	763637	G1G01-727-MONOMER
G1G01-1031	PP_0957	1098591	1099565	G1G01-1031-MONOMER
G1G01-1450	PP_1361	1549601	1551241	G1G01-1450-MONOMER
G1G01-3646	PP_3413	3861078	3864359	G1G01-3646-MONOMER
G1G01-4115	PP_3854	4378173	4378712	G1G01-4115-MONOMER
G1G01-1928	PP_1823	2049331	2049903	G1G01-1928-MONOMER
G1G01-2402	PP_2256	2572664	2572978	G1G01-2402-MONOMER
G1G01-4599	PP_4321	4912177	4912713	G1G01-4599-MONOMER
G1G01-5049	PP_4723	5368706	5371936	G1G01-5049-MONOMER
G1G01-2897	PP_2716	3105565	3106035	G1G01-2897-MONOMER
G1G01-5462	PP_5118	5839726	5840580	G1G01-5462-MONOMER
G1G01-3124	PP_2944	3347693	3349507	G1G01-3124-MONOMER
G1G01-696	PP_0633	739418	740626	G1G01-696-MONOMER
G1G01-1010	PP_0936	1078141	1078752	G1G01-1010-MONOMER
G1G01-1431	PP_1343	1530287	1531198	G1G01-1431-MONOMER
G1G01-3620	PP_3389	3839078	3840235	G1G01-3620-MONOMER
G1G01-4087	PP_3829	4354801	4355481	G1G01-4087-MONOMER
G1G01-1905	PP_1802	2025001	2026110	G1G01-1905-MONOMER
G1G01-2386	PP_2240	2554020	2555900	G1G01-2386-MONOMER
G1G01-4578	PP_4301	4892110	4893525	G1G01-4578-MONOMER
G1G01-5031	PP_4709	5354367	5354690	G1G01-5031-MONOMER
G1G01-2877	PP_2696	3087615	3088544	G1G01-2877-MONOMER
G1G01-5447	PP_5103	5824750	5825472	G1G01-5447-MONOMER
G1G01-3100	PP_2922	3322001	3322972	G1G01-3100-MONOMER
G1G01-674	PP_0617	722749	723768	G1G01-674-MONOMER
G1G01-1413	PP_1326	1511744	1512628	G1G01-1413-MONOMER
G1G01-3601	PP_3370	3813872	3814867	G1G01-3601-MONOMER
G1G01-407	PP_0372	452083	453363	G1G01-407-MONOMER
G1G01-1886	PP_1783	1996587	1997468	G1G01-1886-MONOMER
G1G01-2361	PP_2220	2531166	2531570	G1G01-2361-MONOMER
G1G01-4560	PP_4282	4872927	4873619	G1G01-4560-MONOMER
G1G01-5011	PP_4692	5330388	5331560	G1G01-5011-MONOMER
G1G01-2857	PP_2676	3064132	3065058	G1G01-2857-MONOMER
G1G01-5430	PP_5086	5809466	5810233	G1G01-5430-MONOMER
G1G01-3085	PP_2906	3304779	3306170	G1G01-3085-MONOMER
G1G01-657	PP_0600	707070	707348	G1G01-657-MONOMER
G1G01-1395	PP_1308	1495572	1496768	G1G01-1395-MONOMER
G1G01-3587	PP_3356	3794570	3796453	G1G01-3587-MONOMER
G1G01-4045	PP_3790	4319030	4319836	G1G01-4045-MONOMER
G1G01-187	PP_0169	221229	222128	G1G01-187-MONOMER
G1G01-2345	PP_2204	2509129	2510013	G1G01-2345-MONOMER
G1G01-454	PP_0417	505507	506988	G1G01-454-MONOMER
G1G01-4996	PP_4678	5316083	5317099	G1G01-4996-MONOMER
G1G01-2837	PP_2656	3043342	3044388	G1G01-2837-MONOMER
G1G01-5413	PP_5069	5786588	5787022	G1G01-5413-MONOMER
G1G01-3062	PP_2882	3281479	3282093	G1G01-3062-MONOMER
G1G01-636	PP_0586	683847	686246	G1G01-636-MONOMER
G1G01-1380	PP_1293	1479404	1479652	G1G01-1380-MONOMER
G1G01-3570	PP_3337	3775580	3775975	G1G01-3570-MONOMER
G1G01-4018	PP_3765	4295722	4296081	G1G01-4018-MONOMER
G1G01-1846	PP_1745	1945120	1945929	G1G01-1846-MONOMER
G1G01-2324	PP_2183	2488546	2489028	G1G01-2324-MONOMER
G1G01-4523	PP_4250	4835994	4837418	G1G01-4523-MONOMER
G1G01-4974	PP_4661	5288503	5289174	G1G01-4974-MONOMER
G1G01-2820	PP_2639	3023319	3024185	G1G01-2820-MONOMER
G1G01-5396	PP_5052	5758918	5759391	G1G01-5396-MONOMER
G1G01-3039	PP_2860	3262122	3262688	G1G01-3039-MONOMER
G1G01-619	PP_0569	661617	662954	G1G01-619-MONOMER
G1G01-1366	PP_1279	1460298	1461464	G1G01-1366-MONOMER
G1G01-3546	PP_3316	3751060	3753882	G1G01-3546-MONOMER
G1G01-400	PP_0366	443838	444518	G1G01-400-MONOMER
G1G01-1824	PP_1723	1923245	1924039	G1G01-1824-MONOMER
G1G01-2304	PP_2163	2469124	2469831	G1G01-2304-MONOMER
G1G01-4507	PP_4237	4810999	4811757	G1G01-4507-MONOMER
G1G01-4959	PP_4646	5271058	5271834	G1G01-4959-MONOMER
G1G01-2796	PP_2614	2989311	2991479	G1G01-2796-MONOMER
G1G01-5378	PP_5033	5735772	5737445	G1G01-5378-MONOMER
G1G01-3013	PP_2833	3233788	3234759	G1G01-3013-MONOMER
G1G01-602	PP_0552	640763	641851	G1G01-602-MONOMER
G1G01-1349	PP_1262	1443238	1444185	G1G01-1349-MONOMER
G1G01-353	PP_0320	383523	385460	G1G01-353-MONOMER
G1G01-3985	PP_3732	4258454	4259200	G1G01-3985-MONOMER
G1G01-1807	PP_1706	1906298	1906660	G1G01-1807-MONOMER
G1G01-2287	PP_2146	2447765	2451082	G1G01-2287-MONOMER
G1G01-4488	PP_4219	4768854	4779266	G1G01-4488-MONOMER
G1G01-4942	PP_4630	5253722	5254633	G1G01-4942-MONOMER
G1G01-2773	PP_2591	2961231	2962253	G1G01-2773-MONOMER
G1G01-5362	PP_5017	5715334	5715711	G1G01-5362-MONOMER
G1G01-2996	PP_2816	3212276	3212842	G1G01-2996-MONOMER
G1G01-588	PP_0538	625089	625616	G1G01-588-MONOMER
G1G01-1323	PP_1237	1414728	1415615	G1G01-1323-MONOMER
G1G01-3512	PP_3283	3717801	3718592	G1G01-3512-MONOMER
G1G01-3970	PP_3717	4239390	4240289	G1G01-3970-MONOMER
G1G01-1784	PP_1686	1879208	1879816	G1G01-1784-MONOMER
G1G01-2268	PP_2127	2425952	2426893	G1G01-2268-MONOMER
G1G01-4472	PP_4203	4748297	4749979	G1G01-4472-MONOMER
G1G01-492	PP_0447	537623	541696	G1G01-492-MONOMER
G1G01-2750	PP_2567	2934284	2935210	G1G01-2750-MONOMER
G1G01-5344	PP_4999	5695277	5696548	G1G01-5344-MONOMER
G1G01-5778	PP_5412	6174757	6175176	G1G01-5778-MONOMER
G1G01-1306	PP_1221	1397053	1398171	G1G01-1306-MONOMER
G1G01-3494	PP_3267	3701571	3702167	G1G01-3494-MONOMER
G1G01-3936	PP_3689	4198166	4199173	G1G01-3936-MONOMER
G1G01-1768	PP_1670	1866283	1866816	G1G01-1768-MONOMER
G1G01-2250	PP_2110	2405840	2406745	G1G01-2250-MONOMER
G1G01-4454	PP_4187	4730007	4731443	G1G01-4454-MONOMER
G1G01-4904	PP_4596	5214375	5216705	G1G01-4904-MONOMER
G1G01-2733	PP_2550	2895831	2896544	G1G01-2733-MONOMER
G1G01-5329	PP_4984	5678375	5679781	G1G01-5329-MONOMER
G1G01-575	PP_0526	611104	612069	G1G01-575-MONOMER
G1G01-1289	PP_1204	1382341	1383300	G1G01-1289-MONOMER
G1G01-3473	PP_3249	3682789	3683700	G1G01-3473-MONOMER
G1G01-1748	PP_1650	1842040	1844793	G1G01-1748-MONOMER
G1G01-3903	PP_3665	4163643	4164650	G1G01-3903-MONOMER
G1G01-2229	PP_2091	2382226	2383896	G1G01-2229-MONOMER
G1G01-4429	PP_4162	4705439	4706491	G1G01-4429-MONOMER
G1G01-4884	PP_4576	5195825	5196514	G1G01-4884-MONOMER
G1G01-2715	PP_2533	2878010	2879005	G1G01-2715-MONOMER
G1G01-5310	PP_4966	5657946	5658938	G1G01-5310-MONOMER
G1G01-5729	PP_5373	6123618	6124808	G1G01-5729-MONOMER
G1G01-1265	PP_1183	1358431	1359132	G1G01-1265-MONOMER
G1G01-3451	PP_3229	3665093	3666049	G1G01-3451-MONOMER
G1G01-988	PP_0914	1055990	1058071	G1G01-988-MONOMER
G1G01-1724	PP_1626	1822680	1825253	G1G01-1724-MONOMER
G1G01-3889	PP_3651	4145918	4148101	G1G01-3889-MONOMER
G1G01-2212	PP_2074	2359043	2359966	G1G01-2212-MONOMER
G1G01-4412	PP_4145	4681711	4683141	G1G01-4412-MONOMER
G1G01-2695	PP_2512	2859168	2859728	G1G01-2695-MONOMER
G1G01-4861	PP_4553	5176764	5177984	G1G01-4861-MONOMER
G1G01-5292	PP_4948	5635633	5637435	G1G01-5292-MONOMER
G1G01-1245	PP_1162	1336628	1337257	G1G01-1245-MONOMER
G1G01-5712	PP_5356	6106798	6107283	G1G01-5712-MONOMER
G1G01-3435	PP_3213	3646035	3647063	G1G01-3435-MONOMER
G1G01-960	PP_0885	1027114	1028739	G1G01-960-MONOMER
G1G01-1707	PP_1610	1806318	1807946	G1G01-1707-MONOMER
G1G01-3873	PP_3635	4131200	4131955	G1G01-3873-MONOMER
G1G01-2192	PP_2054	2337168	2338061	G1G01-2192-MONOMER
G1G01-4395	PP_4128	4665930	4666238	G1G01-4395-MONOMER
G1G01-2664	PP_2489	2837231	2838331	G1G01-2664-MONOMER
G1G01-4844	PP_4537	5153337	5154212	G1G01-4844-MONOMER
G1G01-5273	PP_4930	5610586	5610918	G1G01-5273-MONOMER
G1G01-122	PP_0117	123085	123867	G1G01-122-MONOMER
G1G01-5695	PP_5339	6086479	6087549	G1G01-5695-MONOMER
G1G01-3412	PP_3191	3620349	3621401	G1G01-3412-MONOMER
G1G01-943	PP_0868	1007590	1008747	G1G01-943-MONOMER
G1G01-1690	PP_1593	1787215	1787958	G1G01-1690-MONOMER
G1G01-3852	PP_3614	4106968	4107396	G1G01-3852-MONOMER
G1G01-2170	PP_2034	2311596	2312855	G1G01-2170-MONOMER
G1G01-4375	PP_4108	4643134	4644384	G1G01-4375-MONOMER
G1G01-2642	PP_2471	2816250	2816552	G1G01-2642-MONOMER
G1G01-4815	PP_4512	5125208	5126098	G1G01-4815-MONOMER
G1G01-5256	PP_4914	5586260	5587285	G1G01-5256-MONOMER
G1G01-1200	PP_1122	1284770	1285564	G1G01-1200-MONOMER
G1G01-5679	PP_5323	6068711	6069607	G1G01-5679-MONOMER
G1G01-3394	PP_3174	3597101	3598111	G1G01-3394-MONOMER
G1G01-926	PP_0851	985239	986006	G1G01-926-MONOMER
G1G01-1661	PP_1567	1760853	1762097	G1G01-1661-MONOMER
G1G01-3835	PP_3598	4087777	4088586	G1G01-3835-MONOMER
G1G01-2148	PP_2014	2285716	2286603	G1G01-2148-MONOMER
G1G01-435	PP_0398	484721	485053	G1G01-435-MONOMER
G1G01-2624	PP_2454	2800658	2801617	G1G01-2624-MONOMER
G1G01-4795	PP_4492	5103775	5104977	G1G01-4795-MONOMER
G1G01-5238	PP_4896	5565587	5567485	G1G01-5238-MONOMER
G1G01-118	PP_0113	118149	118820	G1G01-118-MONOMER
G1G01-5662	PP_5305	6052609	6053466	G1G01-5662-MONOMER
G1G01-3375	PP_3156	3575599	3576489	G1G01-3375-MONOMER
G1G01-911	PP_0836	973582	974490	G1G01-911-MONOMER
G1G01-163	PP_5747	165785	166906	G1G01-163-MONOMER
G1G01-3818	PP_3581	4062251	4064338	G1G01-3818-MONOMER
G1G01-2125	PP_1995	2263208	2263828	G1G01-2125-MONOMER
G1G01-4320	PP_4055	4573329	4575482	G1G01-4320-MONOMER
G1G01-260	PP_0238	292644	293792	G1G01-260-MONOMER
G1G01-4775	PP_4474	5081641	5084265	G1G01-4775-MONOMER
G1G01-5215	PP_4875	5543279	5544142	G1G01-5215-MONOMER
G1G01-1160	PP_1087	1245646	1246599	G1G01-1160-MONOMER
G1G01-1158	PP_1085	1243810	1244484	G1G01-1158-MONOMER
G1G01-5643	PP_5285	6033678	6034889	G1G01-5643-MONOMER
G1G01-3355	PP_3136	3551814	3552338	G1G01-3355-MONOMER
G1G01-888	PP_0815	953815	954147	G1G01-888-MONOMER
G1G01-1604	PP_1513	1717302	1718078	G1G01-1604-MONOMER
G1G01-3794	PP_3557	4034950	4037094	G1G01-3794-MONOMER
G1G01-2100	PP_1975	2237033	2238583	G1G01-2100-MONOMER
G1G01-4298	PP_4033	4543566	4544525	G1G01-4298-MONOMER
G1G01-2576	PP_2413	2759308	2760942	G1G01-2576-MONOMER
G1G01-4746	PP_4457	5058125	5059252	G1G01-4746-MONOMER
G1G01-5195	PP_4855	5521852	5522193	G1G01-5195-MONOMER
G1G01-1143	PP_1070	1224678	1225424	G1G01-1143-MONOMER
G1G01-5624	PP_5728	6015842	6016684	G1G01-5624-MONOMER
G1G01-3336	PP_3120	3531468	3532229	G1G01-3336-MONOMER
G1G01-869	PP_0795	913290	915032	G1G01-869-MONOMER
G1G01-1581	PP_1490	1694035	1695309	G1G01-1581-MONOMER
G1G01-378	PP_0345	418218	418952	G1G01-378-MONOMER
G1G01-2074	PP_1952	2208685	2209632	G1G01-2074-MONOMER
G1G01-428	PP_0391	476752	477321	G1G01-428-MONOMER
G1G01-2556	PP_2393	2730664	2733024	G1G01-2556-MONOMER
G1G01-4720	PP_4439	5033961	5035496	G1G01-4720-MONOMER
G1G01-5180	PP_4840	5506740	5508146	G1G01-5180-MONOMER
G1G01-1127	PP_1054	1203257	1203643	G1G01-1127-MONOMER
G1G01-5605	PP_5248	5990037	5990666	G1G01-5605-MONOMER
G1G01-3292	PP_3095	3488754	3491390	G1G01-3292-MONOMER
G1G01-849	PP_0773	890837	891547	G1G01-849-MONOMER
G1G01-1560	PP_1468	1672957	1673853	G1G01-1560-MONOMER
G1G01-376	PP_0343	416291	417415	G1G01-376-MONOMER
G1G01-2055	PP_5490	2183943	2184509	G1G01-2055-MONOMER
G1G01-4265	PP_3998	4506305	4507282	G1G01-4265-MONOMER
G1G01-2534	PP_2371	2707556	2709208	G1G01-2534-MONOMER
G1G01-4703	PP_4422	5017384	5018856	G1G01-4703-MONOMER
G1G01-5160	PP_4823	5485241	5486536	G1G01-5160-MONOMER
G1G01-5579	PP_5228	5962324	5963187	G1G01-5579-MONOMER
G1G01-3268	PP_3075	3458916	3460361	G1G01-3268-MONOMER
G1G01-820	PP_0745	863919	865184	G1G01-820-MONOMER
G1G01-1114	PP_1041	1190100	1190333	G1G01-1114-MONOMER
G1G01-1540	PP_1448	1651446	1652081	G1G01-1540-MONOMER
G1G01-3737	PP_3502	3971997	3972962	G1G01-3737-MONOMER
G1G01-4244	PP_3979	4486396	4486716	G1G01-4244-MONOMER
G1G01-203	PP_0185	237120	237863	G1G01-203-MONOMER
G1G01-2517	PP_2354	2685334	2687721	G1G01-2517-MONOMER
G1G01-4677	PP_4399	4989890	4991131	G1G01-4677-MONOMER
G1G01-5144	PP_4807	5470015	5471904	G1G01-5144-MONOMER
G1G01-556	PP_0507	596153	596863	G1G01-556-MONOMER
G1G01-325	PP_0294	353151	354329	G1G01-325-MONOMER
G1G01-80	PP_0075	85152	86717	G1G01-80-MONOMER
G1G01-1098	PP_1025	1168736	1170409	G1G01-1098-MONOMER
G1G01-1523	PP_1431	1631247	1633046	G1G01-1523-MONOMER
G1G01-372	PP_0339	408018	410663	G1G01-372-MONOMER
G1G01-4223	PP_3958	4466258	4467619	G1G01-4223-MONOMER
G1G01-2013	PP_1902	2144883	2145647	G1G01-2013-MONOMER
G1G01-2494	PP_2333	2661184	2661900	G1G01-2494-MONOMER
G1G01-4660	PP_4382	4975616	4976770	G1G01-4660-MONOMER
G1G01-5127	PP_4790	5451470	5452987	G1G01-5127-MONOMER
G1G01-2971	PP_2791	3180804	3181934	G1G01-2971-MONOMER
G1G01-5536	PP_5190	5919415	5921088	G1G01-5536-MONOMER
G1G01-3221	PP_3033	3419453	3420184	G1G01-3221-MONOMER
G1G01-785	PP_0711	826810	827430	G1G01-785-MONOMER
G1G01-1083	PP_1010	1151276	1153102	G1G01-1083-MONOMER
G1G01-1506	PP_1414	1612923	1614605	G1G01-1506-MONOMER
G1G01-3699	PP_5603	3929815	3931107	G1G01-3699-MONOMER
G1G01-4201	PP_3934	4439091	4440032	G1G01-4201-MONOMER
G1G01-1989	PP_1880	2104924	2107116	G1G01-1989-MONOMER
G1G01-2474	PP_2313	2643257	2643694	G1G01-2474-MONOMER
G1G01-4645	PP_4367	4956726	4957517	G1G01-4645-MONOMER
G1G01-5106	PP_4771	5431405	5432061	G1G01-5106-MONOMER
G1G01-2954	PP_2774	3157982	3160078	G1G01-2954-MONOMER
G1G01-5519	PP_5174	5900884	5901951	G1G01-5519-MONOMER
G1G01-319	PP_0288	348114	349775	G1G01-319-MONOMER
G1G01-762	PP_0690	801516	802742	G1G01-762-MONOMER
G1G01-1067	PP_0994	1132888	1133424	G1G01-1067-MONOMER
G1G01-1484	PP_1394	1589212	1590849	G1G01-1484-MONOMER
G1G01-3681	PP_3447	3904892	3905323	G1G01-3681-MONOMER
G1G01-4163	PP_3899	4415059	4415391	G1G01-4163-MONOMER
G1G01-1966	PP_1862	2083347	2084096	G1G01-1966-MONOMER
G1G01-245	PP_0223	275947	277167	G1G01-245-MONOMER
G1G01-4629	PP_5673	4943726	4944640	G1G01-4629-MONOMER
G1G01-5088	PP_4754	5410999	5411646	G1G01-5088-MONOMER
G1G01-2936	PP_2755	3139447	3140691	G1G01-2936-MONOMER
G1G01-5495	PP_5150	5876304	5876978	G1G01-5495-MONOMER
G1G01-3162	PP_2982	3380329	3381327	G1G01-3162-MONOMER
G1G01-740	PP_0668	775895	776860	G1G01-740-MONOMER
G1G01-1044	PP_0970	1109975	1111279	G1G01-1044-MONOMER
G1G01-1468	PP_1378	1570580	1571869	G1G01-1468-MONOMER
G1G01-3659	PP_3426	3878166	3881345	G1G01-3659-MONOMER
G1G01-4133	PP_3870	4394971	4395174	G1G01-4133-MONOMER
G1G01-1947	PP_1842	2065527	2066261	G1G01-1947-MONOMER
G1G01-2418	PP_2267	2589954	2590634	G1G01-2418-MONOMER
G1G01-4612	PP_4334	4924195	4925049	G1G01-4612-MONOMER
G1G01-5063	PP_4735	5383537	5385207	G1G01-5063-MONOMER
G1G01-2918	PP_2737	3120691	3121443	G1G01-2918-MONOMER
G1G01-5478	PP_5133	5856074	5857465	G1G01-5478-MONOMER
G1G01-3140	PP_2959	3362815	3363333	G1G01-3140-MONOMER
G1G01-723	PP_0652	760154	761539	G1G01-723-MONOMER
G1G01-1026	PP_0952	1094567	1096060	G1G01-1026-MONOMER
G1G01-1447	PP_1359	1548554	1549015	G1G01-1447-MONOMER
G1G01-3642	PP_3409	3858743	3859132	G1G01-3642-MONOMER
G1G01-4109	PP_3849	4372987	4374957	G1G01-4109-MONOMER
G1G01-1924	PP_1819	2044787	2046727	G1G01-1924-MONOMER
G1G01-240	PP_0218	270100	271995	G1G01-240-MONOMER
G1G01-4595	PP_4318	4908306	4909607	G1G01-4595-MONOMER
G1G01-5046	PP_4720	5367479	5367787	G1G01-5046-MONOMER
G1G01-2894	PP_2713	3102814	3103476	G1G01-2894-MONOMER
G1G01-5459	PP_5115	5835906	5837207	G1G01-5459-MONOMER
G1G01-312	PP_0284	341484	342869	G1G01-312-MONOMER
G1G01-693	PP_0630	737729	737929	G1G01-693-MONOMER
G1G01-1007	PP_0933	1075283	1076401	G1G01-1007-MONOMER
G1G01-1427	PP_1340	1526776	1527645	G1G01-1427-MONOMER
G1G01-3614	PP_3383	3829595	3831379	G1G01-3614-MONOMER
G1G01-4081	PP_3823	4351096	4351749	G1G01-4081-MONOMER
G1G01-1902	PP_1799	2021902	2022969	G1G01-1902-MONOMER
G1G01-2378	PP_2238	2544900	2546801	G1G01-2378-MONOMER
G1G01-4575	PP_4298	4888772	4889554	G1G01-4575-MONOMER
G1G01-5028	PP_4707	5351397	5351747	G1G01-5028-MONOMER
G1G01-2874	PP_2693	3084123	3085109	G1G01-2874-MONOMER
G1G01-5442	PP_5098	5821380	5822018	G1G01-5442-MONOMER
G1G01-3098	PP_2920	3320266	3321024	G1G01-3098-MONOMER
G1G01-671	PP_0614	719918	721195	G1G01-671-MONOMER
G1G01-1410	PP_1323	1508698	1509285	G1G01-1410-MONOMER
G1G01-36	PP_0034	37646	38629	G1G01-36-MONOMER
G1G01-4066	PP_3808	4335547	4335768	G1G01-4066-MONOMER
G1G01-1882	PP_1780	1988751	1993562	G1G01-1882-MONOMER
G1G01-2358	PP_2217	2528100	2528873	G1G01-2358-MONOMER
G1G01-4558	PP_4280	4870770	4871615	G1G01-4558-MONOMER
G1G01-5009	PP_4690	5329368	5329712	G1G01-5009-MONOMER
G1G01-2854	PP_2673	3060840	3061499	G1G01-2854-MONOMER
G1G01-5427	PP_5083	5804327	5805208	G1G01-5427-MONOMER
G1G01-3082	PP_2903	3300903	3301403	G1G01-3082-MONOMER
G1G01-654	PP_0598	703262	703921	G1G01-654-MONOMER
G1G01-1392	PP_1305	1492334	1492597	G1G01-1392-MONOMER
G1G01-3584	PP_3353	3790557	3791582	G1G01-3584-MONOMER
G1G01-4040	PP_3786	4313799	4315007	G1G01-4040-MONOMER
G1G01-1866	PP_1765	1968821	1969519	G1G01-1866-MONOMER
G1G01-234	PP_0213	263250	264692	G1G01-234-MONOMER
G1G01-4537	PP_4264	4848701	4850083	G1G01-4537-MONOMER
G1G01-4993	PP_4675	5313395	5313988	G1G01-4993-MONOMER
G1G01-2833	PP_2653	3041173	3041991	G1G01-2833-MONOMER
G1G01-541	PP_0493	580711	582138	G1G01-541-MONOMER
G1G01-3057	PP_2877	3278227	3279228	G1G01-3057-MONOMER
G1G01-633	PP_0583	680481	681260	G1G01-633-MONOMER
G1G01-1378	PP_1291	1477347	1478741	G1G01-1378-MONOMER
G1G01-3564	PP_3332	3772388	3772678	G1G01-3564-MONOMER
G1G01-4015	PP_3762	4292834	4293184	G1G01-4015-MONOMER
G1G01-1842	PP_1741	1941459	1942322	G1G01-1842-MONOMER
G1G01-2320	PP_2179	2484566	2485339	G1G01-2320-MONOMER
G1G01-452	PP_0415	503948	504622	G1G01-452-MONOMER
G1G01-4971	PP_4658	5283596	5285515	G1G01-4971-MONOMER
G1G01-2818	PP_2637	3018363	3019475	G1G01-2818-MONOMER
G1G01-5392	PP_5047	5753805	5754890	G1G01-5392-MONOMER
G1G01-3028	PP_2848	3251161	3251835	G1G01-3028-MONOMER
G1G01-615	PP_0565	657660	658193	G1G01-615-MONOMER
G1G01-1361	PP_1274	1456170	1456982	G1G01-1361-MONOMER
G1G01-3543	PP_3313	3749485	3749856	G1G01-3543-MONOMER
G1G01-3998	PP_3745	4274044	4275543	G1G01-3998-MONOMER
G1G01-1821	PP_1720	1920563	1921525	G1G01-1821-MONOMER
G1G01-2300	PP_2159	2466515	2467042	G1G01-2300-MONOMER
G1G01-4504	PP_4234	4805060	4807891	G1G01-4504-MONOMER
G1G01-4956	PP_4643	5267415	5268932	G1G01-4956-MONOMER
G1G01-2791	PP_2609	2983335	2984105	G1G01-2791-MONOMER
G1G01-5375	PP_5030	5731350	5732555	G1G01-5375-MONOMER
G1G01-3010	PP_2830	3230030	3231382	G1G01-3010-MONOMER
G1G01-6	PP_0006	6471	8153	G1G01-6-MONOMER
G1G01-1346	PP_1259	1438056	1439669	G1G01-1346-MONOMER
G1G01-3526	PP_3296	3729512	3729946	G1G01-3526-MONOMER
G1G01-3982	PP_3729	4256124	4256906	G1G01-3982-MONOMER
G1G01-1800	PP_1702	1897291	1898211	G1G01-1800-MONOMER
G1G01-2284	PP_2143	2444903	2445511	G1G01-2284-MONOMER
G1G01-4485	PP_4216	4763603	4765261	G1G01-4485-MONOMER
G1G01-4937	PP_4626	5250674	5251060	G1G01-4937-MONOMER
G1G01-2770	PP_2588	2955663	2957045	G1G01-2770-MONOMER
G1G01-536	PP_0489	574964	578032	G1G01-536-MONOMER
G1G01-2989	PP_2809	3202052	3202777	G1G01-2989-MONOMER
G1G01-584	PP_0534	619997	620689	G1G01-584-MONOMER
G1G01-1320	PP_1234	1412317	1413387	G1G01-1320-MONOMER
G1G01-3509	PP_3280	3714635	3715855	G1G01-3509-MONOMER
G1G01-3968	PP_3715	4237128	4238249	G1G01-3968-MONOMER
G1G01-1780	PP_1682	1876186	1877367	G1G01-1780-MONOMER
G1G01-2265	PP_2124	2422928	2424175	G1G01-2265-MONOMER
G1G01-447	PP_0410	498527	499156	G1G01-447-MONOMER
G1G01-4917	PP_4609	5230792	5231118	G1G01-4917-MONOMER
G1G01-2747	PP_2564	2925817	2926515	G1G01-2747-MONOMER
G1G01-5341	PP_4996	5693270	5693695	G1G01-5341-MONOMER
G1G01-5775	PP_5409	6170466	6172301	G1G01-5775-MONOMER
G1G01-1303	PP_1218	1395436	1395888	G1G01-1303-MONOMER
G1G01-3490	PP_3263	3697517	3698470	G1G01-3490-MONOMER
G1G01-3923	PP_5611	4188738	4189556	G1G01-3923-MONOMER
G1G01-1765	PP_1667	1863395	1864468	G1G01-1765-MONOMER
G1G01-2244	PP_2104	2402363	2402737	G1G01-2244-MONOMER
G1G01-4450	PP_4184	4726068	4727381	G1G01-4450-MONOMER
G1G01-4900	PP_4592	5210312	5211949	G1G01-4900-MONOMER
G1G01-273	PP_0251	305171	305965	G1G01-273-MONOMER
G1G01-5326	PP_4981	5674778	5675392	G1G01-5326-MONOMER
G1G01-5744	PP_5386	6138796	6140268	G1G01-5744-MONOMER
G1G01-1282	PP_1200	1374381	1376291	G1G01-1282-MONOMER
G1G01-3470	PP_3246	3680247	3680714	G1G01-3470-MONOMER
G1G01-1743	PP_1645	1839165	1839518	G1G01-1743-MONOMER
G1G01-390	PP_0356	433022	435199	G1G01-390-MONOMER
